internal_id,text,verse,probability
12064,m m afternoon amp j w taylor spoke amp all spoke afternoon spoke w woodruff spoke,D&C 29:10,0.4168788568069487
12064,on politics several of the brethren came in for conference among the brethren was amp i,D&C 73:2,0.4163864651795339
12069,several gentlemen figure from abroad i wrote a letter to to day i also wrote a,Omni 1:9,0.4120750523646864
12035,for a short time and on a very quiet trip and for a rest they did,2 Ne. 24:7,0.40868077731253327
12050,singing amp prayer bp spoke bro followed for minutes amp pres spoke hour amp mints read,D&C 29:10,0.40582469124020965
12059,of our lives untill the present time i did not deem it wisdom to have a,D&C 9:3,0.40575886844672426
12007,pass and be poured out upon the wicked in the last days before the coming of,D&C 1:9,0.405164975758008
12025,letters to wrote to sent him i wrote one letter to gave her rd figures i,Omni 1:9,0.4037374233858056
12058,black e wanted to know if i would not let her have her endowments in the,D&C 97:27,0.4014910519471441
12029,home m we met wi gen amp col we had quite a lengthy interview we gave,D&C 10:19,0.39917006507085284
12010,the office i am fairly well in my heal quite busy at my desk amp returned,D&C 84:68,0.3971135090548888
12011,i slept from midnight to a m hours dressed and ate breakfast at the table i,Ether 15:26,0.3967738010815639
12020,went to the office at i have missed my pioneer journal amp took some,D&C 76:100,0.39635438916848054
12067,city temple salt lake city salt lake county utah salt lake temple he came to this,3 Ne. 12:13,0.3962019618584751
12018,i spent the forenoon in the office afternoon in the wi the apostles i spoke to,D&C 29:10,0.39386188838232855
12067,mission of about year in has filled a mission of two years amp a quarter in,D&C 71:3,0.39385031852024505
12036,pm sat st my wife accompanied myself and party consisting of prest amp wife amp wife,1 Ne. 16:7,0.39351916267864573
12010,home at pm sat spent the day at home staid at home wi the family mon,D&C 19:36,0.3926795366796427
12018,col who read to us a long document concerning the admission of amp the railroad and,Mosiah 25:5,0.39195191501293125
12036,to the gardo house salt lake city salt lake county utah gardo house where i had,3 Ne. 12:13,0.3901994345934375
12053,day in the office met wi amp others brother called upon us to day bishop of,D&C 107:68,0.389971412801265
12012,go down and reap down the fields but the lord said unto them pluck not up,D&C 86:5,0.3899371629324559
12015,break any bones but bruised her up broke her bysickle to peaces took up to her,D&C 84:101,0.3893788101150369
12042,i remaind till amp went home wed i went to the office rec a letter from,Ether 6:13,0.3893266753842288
12063,miner ex gov thomas prest c w penrose of the s l stake bro d l,D&C 31:1,0.3887671755028956
12016,the ward meeting house to attend the funeral of reks were made by several i spok,D&C 20:81,0.388643297912205
12068,more than one place and not to exceed more than rods in other places on the,Alma 11:28,0.38847602682614013
12040,to defend the city of ogden against the strikers they have also burned up one million,3 Ne. 9:3,0.38599847948775645
12032,labors of col in behalf of the church amp and in the admission of into the,Hel. 3:33,0.3854836352523219
12051,to p m on the matter of the utah loan amp trust co it was ided,D&C 104:84,0.3841956078735996
12010,met wi pres amp bros leonard john nuttall l john nuttall amp of the savings bank,D&C 93:6,0.3840872478994176
12024,to write to bro of and ask him to call at my residence as i wish,D&C 58:24,0.3836104873914936
12007,wish to ask this assembly a question what protection have this vast body of human being,D&C 50:13,0.3830697505143109
12021,a letter to owen amp one from i also received figure a letter from owen to,D&C 44:1,0.3823076405237691
12047,water i got my feet wet amp took cold last day of it is quite cold,D&C 45:27,0.3817151326324869
12015,mr rhoades men are at work we returned to amp returned to mils figures on my,1 Ne. 3:1,0.38029182830216346
12006,to the lake and i took a ba in the salt water lake i went into,D&C 76:36,0.3797511550495481
12057,board of zions savings bank amp we elected a new board but the same men of,Alma 31:17,0.3786582764780715
12006,wi the apostles amp bishoprick upon the subject of the church shouldering the debt of the,D&C 72:14,0.37842493309468095
12053,the holy ghost was wi the democratic party amp inspired their ticket have severe cold upon,D&C 21:2,0.3771070173713973
12065,the office and received letters figure one from to amp amp one in jerman to i,Mosiah 18:21,0.37466740968078893
12012,wi the heavens and the heavens can ownly be controlled upon the principles of righteousness the,D&C 121:36,0.3741397956786572
12061,this is the first day of the proceedings for the celebration of the anniversary of the,Jacob 3:13,0.37213768355073057
12022,my urinary organs are troubling me i call ed on bro to come and stay wi,D&C 105:20,0.3718008042283669
12006,a company to the office to have an interview wi us i met at the office,D&C 107:68,0.37129574352005196
12017,find them let bro nuttall have cash amp tithing orders to pay bro watson for work,D&C 97:11,0.3710035114653239
12016,ww one letter from one from amp photos from ww amp one from emma amp one,Mosiah 18:21,0.3699536112430132
12065,letter from my dhter she wants a celebration of her year of riag and wished me,Alma 19:29,0.36935572302619596
12036,a o woodruff amp k g maeser were the speakers benediction by pres,D&C 136:13,0.36933093266015493
12023,signed a letter to bro asking for transportation for myself amp elder to amp return i,D&C 20:84,0.3685536395039595
12042,godhead and of which i hope to be able to speak at,Moro. 7:40,0.36836981355896264
12044,of the lord in every thing we say and do while out on this trip and,Alma 32:20,0.36734633655999394
12007,the son of man these judgments are recorded in the bible the revelations of st john,2 Ne. 29:3,0.3672171534615425
12064,i went to the office amp met wi the presidency amp brethren of the mines i,D&C 94:3,0.3666825157938577
12037,amp one to president amp asked him to let ow e n take a journey of,D&C 61:21,0.3664640028934654
12034,asstonishment at the beauty amp glory of the place in fact it asstonishis all stranger to,D&C 42:40,0.3652961775286789
12064,amp of the twelve apostles all except president presiding in we had a musical consert in,1 Ne. 14:20,0.3645983320725971
12043,a charature history of the mountain meadow massacree to stir up oposition against us i met,Alma 35:10,0.36444389120892323
12058,abel all the seed of cain would have to wait for redemption untill all the seed,1 Ne. 12:19,0.3639353101727725
12044,to gain streng every day on our first afternoon here we closed our doors and went,1 Ne. 3:22,0.3634696957729633
12008,of germany he baptized a few days before he wrote i sent him a letter of,Omni 1:9,0.36341399908566235
12012,is protection and salvation and nowhare els for the rights of the priesthood are inarably connected,D&C 121:36,0.3633071535138519
12046,went to bed i was quite restless after midnight at am on telephoning to dr he,1 Ne. 1:7,0.36209807860493043
12052,am better for it this morning bro came at am wi judge our greeting was mutual,Mosiah 2:26,0.36143720704393634
12056,which i laid down amp rested bro james holley james holley just returned from as a,D&C 39:7,0.36141920563965474
12051,heal and able to attend to the duties devolving upon me was quite busy and went,D&C 20:47,0.3605303719673913
12049,met wi the board of the utah compan y amp col in the forenoon looking at,D&C 35:15,0.35887469884872525
12029,it after reading the letter he had an interview wi the committe till midnight col trumbo,Mosiah 25:14,0.35813459514929813
12057,the office had an interview wi we went to the temple at oclok we received a,1 Ne. 3:23,0.357982021791105
12027,takwanting to take a trip to the sea coast perhaps for a change of air and,Jacob 5:59,0.3569618732060038
12035,nuttall came down amp staid wi me all night i told him what i had done,Alma 27:13,0.3557895423033033
12056,my dhter she was not feeling well bro amp myself blessed her i being mou then,Alma 19:29,0.35555253969582873
12034,in the forenoon spoke to the people followed by afternoon spoke h amp minuts followed by,D&C 29:10,0.355464177303943
12052,am one of the first and oldest pioneers which wi my position in the church should,1 Ne. 20:12,0.3548863702593087
12020,my papers received a letter from which i answered slept some hours i slept some hours,D&C 76:100,0.3547542230095849
12049,to from his father amp i met wi a number of the brethren on business i,Alma 44:21,0.354621667955385
12052,amp we bo wept as soon as i could speak i said judge kinney you have,Jacob 5:41,0.3543667404035195
12058,was made upon the subject by the presidency of the church the reports were painful figures,D&C 94:3,0.352205284984531
12012,of god upon the wicked and will continue untill the scene is wound up and all,Morm. 4:5,0.3519809537226481
12033,later healed by a rekable manifestation of the power of god sutr he notes the funeral,D&C 42:48,0.3514751096541545
12022,the day i hope to soon be much better in my heal i staid at the,D&C 84:68,0.3502101343011282
12035,my satchel ready for my trip i attended my temeeting at the this afternoon atand at,Ether 4:9,0.34891369468989414
12065,persons was trying to steal his house amp lot from him i put it into the,D&C 104:28,0.34862812050489855
12011,for the office at and i entered upon my office work i attended our meeting of,D&C 107:68,0.3482408579473548
12030,a warm morning i spent the day in the office i went to the office to,D&C 107:68,0.3476191816904518
12063,holiday on he celebrated the day in sugar house wd accompanied by prest col isaac trumbo,D&C 109:16,0.34679049813099366
12020,of broiled chicken walked out around the lot laid down amp rested read the papers walked,D&C 107:49,0.3455665933959462
12047,the hands of the revelation given to me in the wilderness in mountain to record in,1 Ne. 17:7,0.3447108711824238
12033,several hawaiian gentlemen enroute to washington to oppose the annexation of the hawaiian islands to the,D&C 20:81,0.34467646239969196
12031,good night slept most of the time after pm to am bros amp take my water,Ether 15:20,0.344346977929125
12036,in crossing a ditch the tongue strap broke amp let down the tongue which run into,D&C 84:70,0.3440174408952354
12052,done more for the mormon people in your official capacity than all the federal officials sent,Mosiah 18:30,0.342874457937504
12046,my way home at called at he nor family not at home i invited bro mchenry,D&C 19:36,0.34271038361848283
12058,the eveafternoon the twelve in the i delivered lbs of flour to amp to each which,1 Ne. 12:9,0.3423187415265161
12005,presidency at its head and vary faverable reks made by the editors mr blank amp wife,D&C 28:6,0.3422044549568425
12053,property for his debts and have the mortgage legal without the wifes signature i spent the,D&C 104:78,0.34202198216283886
12061,and some groups of the brethren wi me drove home very tired bro staid wi me,D&C 76:100,0.3419058161547359
12027,exercise i told bro nuttall that if i went i wanted him to accompany me and,Alma 27:13,0.341236316350332
12035,here at am the waiter put up some lunch of cakes chicken amp grapes for us,2 Ne. 15:4,0.34119228050658473
12026,brother telegraphs that he is bringing lbs of gold to the bank from the sterling mine,Alma 11:5,0.3407627558651824
12032,and bro at home busy at the office all day until pm when i went home,D&C 19:36,0.3398974793389311
12017,had a fairly good night and went to the office this morning i have misplaced some,D&C 76:100,0.33916683259833114
12028,to go to a social gathering at the residency of bro a bro hansen amp his,D&C 84:2,0.3387899041555211
12053,figures i wrote one letter to at had an interview wi bishop i wrote one letter,Omni 1:9,0.3387720999145215
12052,the pioneer programme and read some of it from which i felt outraged in my feelings,D&C 76:100,0.3384366550832571
12059,bir day party to day last year i met many thousands in the and emma and,D&C 63:58,0.3381807520912507
12004,of bro this evening prests amp amp some others were there they had a nice agreeable,D&C 76:100,0.33807806572506727
12037,wi senator cullom at the figure i received a letter from amp wrote him one in,Alma 54:15,0.3379505753854718
12041,m whilst had his tee extracted as he is troubled wi neuralgia prest called amp we,D&C 45:34,0.3379486091865829
12031,came amp staid wi me till night elder came down this morning amp staid till noon,Ether 6:13,0.33790801937512194
12006,i went to the wi the apostles judge brought judge a company of a doz and,Alma 4:17,0.3375461624171758
12055,all the way up weather beautiful some of the largest trees amp i ever saw the,D&C 76:100,0.33721581027392095
12059,figure wilford woodruff born aged years old this day figure born aged years old this day,Alma 5:49,0.33667596335251593
12060,come to the office wed drove to the office and attended to the business before us,D&C 107:68,0.33665895325617046
12052,here by the government he thanked me and said he had always endeavoured to do his,3 Ne. 18:11,0.33629226255852823
12024,of which gave me very peculiar feelings tues went to the office feeling very well recd,D&C 97:18,0.33558371797866215
12057,the office was quite unwell i had a bad night slept but little i went to,Ether 15:20,0.3354945802523079
12006,a sugar meeting held at the office this morning i spent the day in the office,D&C 107:68,0.3351750650283217
12067,institution building salt lake city salt lake county utah zions merchantile dry where they sell some,3 Ne. 12:13,0.3347755781639599
12008,provo figure academy amp teachers amp c i sent a letter to from figure we consulted,Alma 35:4,0.3344527944146739
12050,we entered we left at oclock arrived at at some of the party had dinner we,Alma 46:22,0.33443815441877844
12043,amp one from at henry has had to assign over his property for some dollar debts,D&C 104:78,0.3341410513769706
12033,of his dhter susan scholes and sun attend ed wi prest cannon son nephi the funeral,D&C 88:7,0.33407852606532756
12041,andrew smi andrew smi shall attend to me during the day time amp bros amp each,D&C 20:47,0.33358969692770235
12065,was quite poorly throug the day figure i went to the office and wrote a letter,Omni 1:9,0.3332684893483469
12020,way to the office i called at then to the office was there alone attended some,D&C 107:68,0.3331111630383624
12055,on the steamer solano weather cool had to put on our overcoats when crossing the bay,Hel. 1:31,0.33206924183687925
12023,this afternoon a short time i answered the madams letter i had a fairly good night,Alma 11:29,0.3309732025705241
12052,amp bro were wi me when i talked of these matters i learned that judge was,2 Ne. 27:19,0.3304459948876956
12033,his family he wrote in his journal words of praise and commendation in honor of his,Omni 1:9,0.32998548999602256
12055,soda water flowing down the mountain sides and fountains throwing the water or feet high we,D&C 20:74,0.3297716707349029
12031,in the hole in the rock for that purpose elder went to this afternoon i attended,Ether 2:20,0.32857152907692916
12052,me tomorrow bro nuttall staid wi me tonight i slept well after oclock last night and,Ether 15:20,0.3285578033822628
12056,i went to bed amp slept well until midnght i slept some hours from midnight to,Ether 15:20,0.32775651958924606
12063,look into the tempreal interests of thesaints there who were having trouble in securing water wed,Alma 42:29,0.3276424435598665
12067,at bir she also bore me dhter amp are mothers is teaching school in the provo,Alma 56:48,0.3275949626260524
12046,i laid down amp slept hours ate supper went to bed at pm amp slept hours,Ether 15:26,0.3271111127861377
12028,all our clocks amp put them in good order this afternoon at the supper table i,D&C 58:9,0.32687111957392356
12008,day at home it rained a good part of the day i spent the day at,D&C 43:17,0.3268064428583697
12032,wi a horse amp buggy he took us to my wife where i remained all night,1 Ne. 16:7,0.32616833010034174
12044,and blessed him for any imergency that arise and which be necessary now or in the,3 Ne. 11:20,0.32583867639996733
12030,wrote letters to amp i sent susan i attended to the business of the day i,D&C 123:14,0.32577465729842076
12016,went home to dinner wi me figure received a letter from dr at the ownly letter,D&C 44:1,0.3250776381258774
12007,night figures at the close of the speeches made president wilford woodruff arose and delivered the,D&C 136:13,0.3248761819170826
12068,parts bro procured our steamship tickets to leave on morning for after breakfast we went to,1 Ne. 3:22,0.32437954486200216
12027,not sleep good went to the office had an interview wi a mr of this gentleman,Mosiah 24:19,0.32422127561083797
12025,mob had arision and taken possession of one of our mines amp demand money of them,Alma 58:31,0.3238473453477299
12057,smi john henry smi who spoke upon the duties of the saints afternoon w woodruff spoke,D&C 29:10,0.32342969354490786
12047,called upon me figure received a letter from brothr saying that b ro forsburg an elder,D&C 44:1,0.3229205663263491
12024,office drafts amp c amp went home at pm thur drove to the office feeling well,D&C 107:68,0.32289560758997504
12023,bro to obtain transportation for myself amp him from this city to oregon i have mislaid,Hel. 5:15,0.32285916728712816
12004,him by holding the posts while george filled amp pounded around them he did so but,2 Ne. 16:4,0.3227560897131714
12036,laid down as i was tired conference was held at pm bros bp abraham owen woodruff,D&C 58:62,0.3225609455775307
12008,andrew jensen andrew jensons who is about to take a journey around the world in the,D&C 61:21,0.3224613120645446
12023,sick he did so i slept fairly well the latter part of the night amp this,Ether 15:20,0.32235526307804013
12032,fri i am much improved in my paaffected parts bro attends to me at the office,1 Ne. 20:12,0.32225683979634034
12042,at the also a meeting of the directors of at p m at which the sale,Hel. 9:11,0.3221740469489293
12023,spoke a few words at the close rd i received a letter from madam i am,Alma 54:14,0.3221615960704425
12004,say to he said he could amp would take good care of me if we went,1 Ne. 17:50,0.3219631994484982
12008,it rained all night i met wi about the conver tion of his amp family to,2 Ne. 2:20,0.32158537318278707
12035,mining on the banks of the river from glenns ferry this land is more fertile at,1 Ne. 16:16,0.3213524520048535
12071,at the at am afterwards at the office till p m amp went home fri at,3 Ne. 15:14,0.32131560376674106
12022,last night amp this morning drove to the office returned from deseret this morning attended a,D&C 112:5,0.32113562980949906
12034,figure him one from his dr called upon me to day we saw a peace from,2 Ne. 21:11,0.32027336232225734
12053,meetings at my house wi amp f j richards from the coop i signed quite a,D&C 20:44,0.3201628934161452
12046,the tinners putting on new roof on part of old house ate a hearty supper and,Ether 13:9,0.3198669385828315
12027,night than usual and was up at the office today rd at the office today elder,D&C 107:7,0.31978309739051664
12059,myself shook hands wi some of the assembly and i did not feel like going through,3 Ne. 11:15,0.3196043463665154
12042,the anniversary of washingtons birthday and a general holiday spent the day at home in the,D&C 128:4,0.31951184576969394
12020,transplanted also some strawberry plants out of a portion of the garden where it is intended,D&C 76:100,0.31924132129955873
12035,pm went to bro residence and rested had a comfortable supper and left on the oregon,D&C 58:24,0.31921356624329156
12009,evening we all felt well bro came this evening we met in the parlor and joined,Alma 34:21,0.31919383397701556
12057,for minuts telling the saints what the mind amp will of god was con cerning them,D&C 61:29,0.31820727357560297
12042,attend to my daily duties went home at pm died at this morning nd this is,D&C 107:88,0.3178786834445771
12057,he was followed by who spok minuts there were some saints present rd i met wi,Hel. 9:40,0.3178656157806816
12050,attended the usual routine business tues went to the office am well in my heal and,D&C 84:68,0.3177527451512262
12056,i rested amp slept well most of the night at oclok dressed amp ate breakfast after,Ether 15:26,0.31769098595247974
12010,attended my meeting at the afterwards at the office amp went home at pm fri at,Ether 4:9,0.31757678249120347
12068,the wharf amp took steamer for sausalita pd cents each to mill valley by train we,Mosiah 24:24,0.3175140749959807
12060,quite unwell tues i went to the office pres is sick at home amp does not,D&C 131:3,0.3170951125949329
12031,feel some better this morning at home all day bros amp called this evening i requested,Alma 34:21,0.31681915589243714
12043,of z c m i to again reincorporate for fifty years all of the business of,Hel. 4:8,0.31656716385761435
12021,the meeting house and addressed by the presidency we then rode to the cars amp went,D&C 94:3,0.31643644138912375
12008,new telephone it continues to rain untill the whole ear is soaked down quite a dep,2 Ne. 15:6,0.315939739752045
12013,of my wife amp members of my family amp i concluded i did not need his,2 Ne. 5:6,0.3159123645440637
12061,placed upon my head by a beautiful little girl miss i kissed her saying god bless,D&C 97:28,0.3155762056260606
12053,number of papers i also held a meeting wi amp amp amp on our gold mines,Alma 11:5,0.3155397350337194
12027,night i sat up and wrote a letter to after pm i slept fairly well the,Ether 15:20,0.3152530335321678
12005,the forenoon in the office afternoon in the wi the twelve talked about being called to,D&C 107:23,0.3152189483297356
12022,office till pm amp went home sat i was at the office today from am to,D&C 107:68,0.3146356363745976
12058,that abell would have have tha had that come through other men can be redeemed i,Mosiah 3:17,0.31442151598139384
12050,the at am and afterwards at the office until p m drove to the office feeling,D&C 107:68,0.3143975454614437
12011,was crowding him also that i wished him to write up my journal for the past,Mosiah 17:12,0.3143849106174361
12023,expected to lay the corner stone of the brigham young monument next was at the office,D&C 124:127,0.3143559738402161
12018,some matters vary unpleasant prest amp wife amp myself amp took cars on the up amp,1 Ne. 16:7,0.314285570628781
12010,amp bros amp of the utah loan amp trust co they are in a bad condition,D&C 104:84,0.3142664275070283
12028,any body amp they had better call on some of the elders my wife amp son,D&C 76:100,0.3142562034999825
12020,bro from waiting on me and so that he could attend to his office duties amp,D&C 20:47,0.3142134197334892
12061,the at after being seated on a chair provided for me i had a laurel wrea,D&C 137:3,0.31395802357148594
12032,other matters amp met some brethren we were met at the depot by bro nuttalls son,Alma 43:42,0.3131001667984301
12014,condition so that i cann lay my hands on them at any time went home at,3 Ne. 15:14,0.31256183164624124
12009,afternoon wi a type written paper purporting to be a copy of the minutes of the,Alma 25:10,0.31243590517118663
12023,do not feel that i can leave on this trip until next bro spence reported that,D&C 118:5,0.3123750676407022
12065,i attended the young mens conference in the forenoon in the delivered a lecture to the,D&C 123:14,0.31234190925900657
12032,us to the rgw depot at pm on the train bro nuttall read to me the,Mosiah 25:5,0.3121044491611159
12010,felt well rec telegram from left for some arrangements were made for the utah loan amp,D&C 104:84,0.31188915604813844
12024,at the temple at am and in the afternoon a meeting of the board of directors,D&C 84:4,0.3117747912005623
12025,had a notification from that we must place to there credit at the bank i wrote,Omni 1:9,0.31175596584464293
12033,thebook of mormon which he prized very highly at a gathering of a portion of his,Mosiah 18:30,0.31129938568461174
12037,people a single thing took place ried his brother years ago and for some cause he,D&C 76:100,0.3112924553434933
12010,wed went to the office i did not sleep well last night been very busy at,Alma 51:33,0.31127531830659183
12042,for some time and which has been made quite clear to me in regard to the,D&C 76:100,0.3110415883157854
12064,met wi the priesthood in the whare much business was done among other things made a,Alma 10:31,0.3107880204888944
12033,of prest wm paxman on thur nd prest woodruff was called upon by col dickinson and,D&C 136:13,0.3107734786571656
12044,in portland is brought in pipes also mt adams we passed our time very pleasantly until,2 Ne. 5:28,0.3106071565086245
12015,they settelled the matter for the present we went up the canyon to the place whare,Mosiah 20:7,0.3105484676944795
12027,all night wi me st i had a very poor night had some distress in my,Hel. 14:4,0.31038533288885
12028,so many of the sisters officiated for my dead in the temple elder l j nuttall,2 Ne. 5:16,0.3103838544505178
12028,at called at amp then home bro accom panied me amp read to me the journal,2 Ne. 27:18,0.3102733044375011
12043,our business figure i wrote a letter to in same envellop wi she also sent photos,Omni 1:9,0.3101941646766882
12037,this silver company was composed of about a dozen govornors a dozen members of congress and,Alma 11:6,0.30997915924771796
12060,mutual improvement officers at christensens hall at pm i met many friends and made some reks,3 Ne. 6:11,0.309933038849369
12030,the ward were presented amp received then g q cannon spoke one hour followed by w,D&C 29:10,0.3095996805434864
12024,the funeral services were held at the at pm the speakers were bp bro ex gov,Hel. 9:11,0.30950768455971445
12051,pm thurs at the office this morning i attended my usual meeting at the at a,Ether 4:9,0.3093288515125771
12044,traveling down the saw the cascade locks amp falls amp fishing boats on the river we,Alma 43:53,0.3092410081910922
12069,amp several other ladies when we arived near we took a side trak amp remained untill,Alma 58:13,0.30915085313678353
12056,the morning i had the brethren administer to me being mou dr called and after breakfast,D&C 20:76,0.3090368707020327
12050,to the office did not have a good night two of my relatives from called to,Hel. 14:4,0.3088668970594555
12025,received letters from to father amp amp to good letter we had a sugar meeting we,2 Ne. 28:27,0.3088286061455254
12005,to day in the news herrald amp tribune the orginization of the utah company wi the,Alma 13:25,0.3087522621225002
12026,figures i received a letter from to on read letter day it was quite interesting he,D&C 44:1,0.30868804585075593
12043,wi amp missionaries from the indian mission i also met wi member of parliment amp a,D&C 71:3,0.30864498657461586
12049,read spoke m spoke m i attended meeting wi the presidents of stakes amp authorities of,D&C 29:10,0.30833523287939274
12031,brigham young monument this afternoon amp i placed the small box containing coins amp other relics,D&C 124:127,0.30825278719008326
12007,following address brethren amp sisters as president of the church i have many duties to perform,D&C 107:88,0.3082415872586816
12061,felt very tired amp did not rest very well during the night nd i slept some,D&C 97:18,0.30805738223830154
12067,dollars wor of goods annually and he purchases the goods mostly in he performed a good,4 Ne. 1:25,0.30793983756473825
12006,my councillors went to the lake brought to my house my patriarchal blessing by the patriarch,D&C 124:92,0.30787358416286936
12050,at pm before leaving myself amp pres met wi prest amp com m amp prof in,Ether 1:12,0.307515305858258
12067,valley wi his father and mother in phebe lost dhters in childhood amp grew to womanhood,Alma 45:24,0.3072740242840255
12023,to be heard in the i prepared a few thoughts and had them written to be,3 Ne. 26:18,0.3070611377311479
12070,clap of thunder sounded right over our head while at the office bro hiram bradley clawson,D&C 28:6,0.3068942248236729
12042,and arrived at the city at was there haand took us direct to the office where,Alma 56:15,0.30688001782529595
12036,at whih where owen amp others got another another tongue amp drove to hinckley bro smi,Moro. 10:11,0.30682275563977757
12013,wi him to see our improvements and the changes now going on while his wife was,Alma 18:43,0.30671249966250513
12004,somewhat curiously the well borers amp fence makers are busy at their work amp my man,D&C 98:19,0.306629946844989
12031,allowance for my meeting of z s b amp t co as i could not attend,D&C 1:31,0.30662388956971404
12017,the night sat up amp read some of the time slept very well went to the,Ether 15:20,0.3065144126777516
12038,slept well before midnight i slept some hours after midnight to am after breakfast walked out,Ether 15:20,0.3064154709203207
12018,murderer was shot to day he was a vary foul mou man i spent the day,Hel. 9:38,0.30606675690212315
12008,brother presented to us the condition of the brigham young academy provo utah county utah territory,D&C 126:1,0.30599147287505973
12004,pm when i went home wi my wife i attended a social gathering at the residence,D&C 58:24,0.3056208066344241
12018,amp father we had an interview wi orson smi orson smi spoke well of the spring,D&C 34:1,0.3053539985006741
12059,this is the bir day of myself amp wife i have lived yeres to day and,D&C 63:58,0.3053064337577404
12031,morning amp after lunch returned home rd i was at home all day i sent for,D&C 19:36,0.305068649068229
12050,see me amp i appointed to meet them at my house this evening left for home,D&C 19:36,0.304369491844137
12008,pages i gave him some account of my temporal affairs we the presidency took cars amp,D&C 29:35,0.30429911800896087
12016,we have received from him since he left i did not sleep i went to the,Alma 55:8,0.30414125743170567
12022,p m in meeting most of the time on the matters of called in to see,D&C 102:28,0.30359318222805987
12041,came amp sat up wi me tonight bro nuttall also wi us i did not sleep,Mosiah 24:19,0.3034044313064949
12061,the day are to be held after the firing of cannon amp c the ceremonies commenced,Ether 4:17,0.30314874386455465
12004,family and retired to bed at pm amp slept had a fairly good night after breakfast,Ether 15:20,0.30293832223275685
12026,attended the celebration of the riage of to brother we had a large meeting in the,Alma 52:12,0.30275760858707834
12011,to him as he had felt i was so much improved in my heal we started,D&C 84:68,0.30263988645321066
12015,there is tons of ore out in the mine as deep as they have gone down,2 Ne. 28:11,0.3026242391809947
12012,kingdom of god that god had sealed upon him and commanded them to bear off the,Mosiah 29:3,0.3021404921106062
12011,residence of the late elder his body lying in state i expected to attend the funeral,D&C 58:24,0.30193775051444416
12029,being in the middle of the day and the water covered wi moss i cht one,3 Ne. 11:26,0.3016636745294667
12018,at home reading i mailed figures letters to amp from amp father amp to blanch from,Mosiah 25:14,0.301579140571887
12061,you this was done in the presence of some children seated in the tabernacle a beautiful,D&C 137:3,0.3015292281596822
12061,the proceedings at the in the afternoon and received a beautiful bagold badge as did also,Mosiah 15:15,0.3014935205014506
12040,us today we give them the use of the to night to hear the organ amp,D&C 42:50,0.3011808256301929
12068,a restaurant of clam chowder roasted oysters amp c went to golden gate park amp to,3 Ne. 14:13,0.3003826956678856
12070,young men along upon whom he had previously operated amp showed some tricks also made explanations,Ether 12:7,0.3001157049217857
12038,i went to bed early amp slept well before midnight i slept hours from midnight till,Ether 15:20,0.30010611888516525
12024,at the office quite busy and went home at pm fri spent the day at the,Ether 4:9,0.30006265174975116
12022,to the office was quite busy until p m amp then went home tues at the,3 Ne. 21:28,0.2998475786297442
12007,wi the inhabitants of the ear in the day and generation in which we live i,1 Ne. 3:15,0.29929727432715203
