"internal_id","text","verse_short_title","probability","V1","date","book_title","scripture_text"
11949,"breakfast this is oration day and a general holiday after breakfast amp accompanied me in the","D&C 128:4",0.419259915,196,1897-05-01,"Doctrine and Covenants","Then, let there be a general recorder, to whom these other records can be handed, being attended with certificates over their own signatures, certifying that the record they have made is true. Then the general church recorder can enter the record on the general church book, with the certificates and all the attending witnesses, with his own statement that he verily believes the above statement and records to be true, from his knowledge of the general character and appointment of those men by the church. And when this is done on the general church book, the record shall be just as holy, and shall answer the ordinance just the same as if he had seen with his eyes and heard with his ears, and made a record of the same on the general church book."
11945,"in the bible or jesus as the savior of the world or the resurrection i set","2 Ne. 29:3",0.41812314,200,1894-03-01,"2 Nephi","And because my words shall hiss forth--many of the Gentiles shall say: A Bible! A Bible! We have got a Bible, and there cannot be any more Bible."
11997,"father at the door his father told him to harness his team as he was in","Alma 20:12",0.416670589,148,1895-08-01,"Alma","And he also told him all the cause of his tarrying in his own kingdom, that he did not go unto his father to the feast which he had prepared."
11979,"you in the name of jesus christ amen he then put his hands to gether in","D&C 20:70",0.416019496,166,1895-04-01,"Doctrine and Covenants","Every member of the church of Christ having children is to bring them unto the elders before the church, who are to lay their hands upon them in the name of Jesus Christ, and bless them in his name."
11982,"amp amp went to to day i went to the at oclok figure i received a","Mosiah 20:7",0.413109898,163,1894-08-01,"Mosiah","Therefore they sent their armies forth; yea, even the king himself went before his people; and they went up to the land of Nephi to destroy the people of Limhi."
11948,"work to walk i wrote a note to while wrote to we went through the greatest","Omni 1:9",0.41297254,197,1895-07-01,"Omni","Now I, Chemish, write what few things I write, in the same book with my brother; for behold, I saw the last which he wrote, that he wrote it with his own hand; and he wrote it in the day that he delivered them unto me. And after this manner we keep the records, for it is according to the commandments of our fathers. And I make an end."
11989,"of the stake viz for presidet amp for first councillor amp for nd councillor we had","D&C 82:13",0.408369664,156,1895-04-01,"Doctrine and Covenants","For I have consecrated the land of Kirtland in mine own due time for the benefit of the saints of the Most High, and for a stake to Zion."
11926,"the sugar works i met wi professor who read a lecture on the book of mormon","Morm. 1:1",0.407021071,219,1894-03-01,"Mormon","And now I, Mormon, make a record of the things which I have both seen and heard, and call it the Book of Mormon."
11991,"crop of lucer n co a ked up in the field i met wi dr grow","D&C 88:51",0.406870772,154,1894-06-01,"Doctrine and Covenants","Behold, I will liken these kingdoms unto a man having a field, and he sent forth his servants into the field to dig in the field."
11952,"morning bro nuttall was of great help all night i went to the office this morning","D&C 112:5",0.404229796,193,1897-08-01,"Doctrine and Covenants","Contend thou, therefore, morning by morning; and day after day let thy warning voice go forth; and when the night cometh let not the inhabitants of the earth slumber, because of thy speech."
11926,"board met and recepts for were disbursment were recepts for were cts we also got word","Mosiah 7:7",0.403655509,219,1894-03-01,"Mosiah","And behold, they met the king of the people who were in the land of Nephi, and in the land of Shilom; and they were surrounded by the king's guard, and were taken, and were bound, and were committed to prison."
11940,"amp was taken quite sick wi the cholary morbus i returned to my boarding house amp","D&C 124:56",0.403231519,205,1893-09-01,"Doctrine and Covenants","And now I say unto you, as pertaining to my boarding house which I have commanded you to build for the boarding of strangers, let it be built unto my name, and let my name be named upon it, and let my servant Joseph and his house have place therein, from generation to generation."
11983,"letters received i paid tithing in i met wi z c m i board tims i","D&C 119:3",0.403088748,162,1894-08-01,"Doctrine and Covenants","And this shall be the beginning of the tithing of my people."
11999,"afternoon all the presidency addressed the assembly upon the work of god amp signs of the","D&C 94:3",0.400122192,146,1894-06-01,"Doctrine and Covenants","And let the first lot on the south be consecrated unto me for the building of a house for the presidency, for the work of the presidency, in obtaining revelations; and for the work of the ministry of the presidency, in all things pertaining to the church and kingdom."
11968,"presidency amp twelve apostles figures upon the subject of endowments amp adoption and the following is","1 Ne. 14:20",0.399366547,177,1894-04-01,"1 Nephi","And the angel said unto me: Behold one of the twelve apostles of the Lamb."
11990,"at each time on and her attacks were accompanied wi cramping in her limbs","D&C 84:101",0.399012651,155,1895-04-01,"Doctrine and Covenants","The earth hath travailed and brought forth her strength;And truth is established in her bowels;And the heavens have smiled upon her;And she is clothed with the glory of her God;For he stands in the midst of his people."
11945,"his letter was vary interesting figure i wrote to as did i also wrote to two","Omni 1:9",0.397710661,200,1894-03-01,"Omni","Now I, Chemish, write what few things I write, in the same book with my brother; for behold, I saw the last which he wrote, that he wrote it with his own hand; and he wrote it in the day that he delivered them unto me. And after this manner we keep the records, for it is according to the commandments of our fathers. And I make an end."
12000,"s birthday old folks day at saltair con cert in the tabernacle in the even ing","D&C 93:35",0.397271619,145,1894-06-01,"Doctrine and Covenants","The elements are the tabernacle of God; yea, man is the tabernacle of God, even temples; and whatsoever temple is defiled, God shall destroy that temple."
12004,"called on me at the office and told me that i should take a trip for","Alma 9:33",0.395004465,141,1897-06-01,"Alma","But it came to pass that the Lord did not suffer them that they should take me at that time and cast me into prison."
11954,"a synopsis of wilford woodruff labors in i spent most of this year at my desk","D&C 136:13",0.394923994,191,1895-04-01,"Doctrine and Covenants","And let my servants Orson Pratt and Wilford Woodruff organize a company."
11981,"amp pay dollars to boot we think it is a good thing for our boys to","D&C 124:72",0.39199541,164,1894-06-01,"Doctrine and Covenants","Verily I say unto you, let my servant Joseph pay stock into their hands for the building of that house, as seemeth him good; but my servant Joseph cannot pay over fifteen thousand dollars stock in that house, nor under fifty dollars; neither can any other man, saith the Lord."
11957,"at aged years he has been a vary useful man in amp salt lake city salt","3 Ne. 12:13",0.391974842,188,1894-03-01,"3 Nephi","Verily, verily, I say unto you, I give unto you to be the salt of the earth; but if the salt shall lose its savor wherewith shall the earth be salted? The salt shall be thenceforth good for nothing, but to be cast out and to be trodden under foot of men."
11991,"and at the office we appointed bro godard to collect means for the statuary of president","D&C 102:9",0.391705028,154,1894-06-01,"Doctrine and Covenants","The president of the church, who is also the president of the council, is appointed by revelation, and acknowledged in his administration by the voice of the church."
11929,"from amp we met wi mr on esstablishing a railroad we went to the and transacted","1 Ne. 3:23",0.391359996,216,1894-05-01,"1 Nephi","And after we had gathered these things together, we went up again unto the house of Laban."
11985,"of the priy total no entry we met in the wi the authorities of the church","D&C 102:32",0.38998091,160,1894-04-01,"Doctrine and Covenants","The latter can only be called in question by the general authorities of the church in case of transgression."
11974,"wi mr abbot of ct about obtaining a loan of money mr visited my house nd","D&C 104:84",0.389651501,171,1894-12-01,"Doctrine and Covenants","Inasmuch as you obtain a chance to loan money by hundreds, or thousands, even until you shall loan enough to deliver yourself from bondage, it is your privilege."
11950,"from mother i sent him he wrote to said he had received from him the first","Alma 11:33",0.388868352,195,1894-06-01,"Alma","And he said unto him, Yea."
12001,"was reported there was a fire in the beehive house salt lake city salt lake county","3 Ne. 12:13",0.388678803,144,1898-01-01,"3 Nephi","Verily, verily, I say unto you, I give unto you to be the salt of the earth; but if the salt shall lose its savor wherewith shall the earth be salted? The salt shall be thenceforth good for nothing, but to be cast out and to be trodden under foot of men."
11984,"a strong acid gave her some strong coffee and she felt better but her mou amp","D&C 90:36",0.388677603,161,1897-04-01,"Doctrine and Covenants","But verily I say unto you, that I, the Lord, will contend with Zion, and plead with her strong ones, and chasten her until she overcomes and is clean before me."
11974,"of affairs at home i spent the day at she had a miscarrige amp came nigh","D&C 43:17",0.388121967,171,1894-12-01,"Doctrine and Covenants","Hearken ye, for, behold, the great day of the Lord is nigh at hand."
11980,"washington port townsend we learned here that mr of is dead we traveled to and there","2 Ne. 27:19",0.387426391,165,1895-07-01,"2 Nephi","Wherefore it shall come to pass, that the Lord God will deliver again the book and the words thereof to him that is not learned; and the man that is not learned shall say: I am not learned."
11984,"lbs of bovee potatoes i had shipped from the east i also saw they were properly","1 Ne. 12:4",0.387383817,161,1897-04-01,"1 Nephi","And it came to pass that I saw a mist of darkness on the face of the land of promise; and I saw lightnings, and I heard thunderings, and earthquakes, and all manner of tumultuous noises; and I saw the earth and the rocks, that they rent; and I saw mountains tumbling into pieces; and I saw the plains of the earth, that they were broken up; and I saw many cities that they were sunk; and I saw many that they were burned with fire; and I saw many that did tumble to the earth, because of the quaking thereof."
11978,"were all united upon that we met at the tabernacle at oclok at the tabernacle l","D&C 93:35",0.38580274,167,1895-04-01,"Doctrine and Covenants","The elements are the tabernacle of God; yea, man is the tabernacle of God, even temples; and whatsoever temple is defiled, God shall destroy that temple."
12001,"address in to bwhich i signed to be forwarded to her for publication in her circulars","D&C 84:101",0.385221414,144,1898-01-01,"Doctrine and Covenants","The earth hath travailed and brought forth her strength;And truth is established in her bowels;And the heavens have smiled upon her;And she is clothed with the glory of her God;For he stands in the midst of his people."
11989,"the twelve in the amp we took up the subject of amp advocating subject in the","D&C 128:25",0.384566834,156,1895-04-01,"Doctrine and Covenants","Brethren, I have many things to say to you on the subject; but shall now close for the present, and continue the subject another time. I am, as ever, your humble servant and never deviating friend,"
11979,"his girdle and had a small gold like book in his hand which seemed to be","2 Ne. 21:5",0.383740191,166,1895-04-01,"2 Nephi","And righteousness shall be the girdle of his loins, and faithfulness the girdle of his reins."
11954,"many things revealed by the power of god to the presidency of the church near years","D&C 94:3",0.383386293,191,1895-04-01,"Doctrine and Covenants","And let the first lot on the south be consecrated unto me for the building of a house for the presidency, for the work of the presidency, in obtaining revelations; and for the work of the ministry of the presidency, in all things pertaining to the church and kingdom."
11931,"seed of which i planted some years ago i assisted in planting one of these and","D&C 76:100",0.383374146,214,1897-04-01,"Doctrine and Covenants","These are they who say they are some of one and some of another--some of Christ and some of John, and some of Moses, and some of Elias, and some of Esaias, and some of Isaiah, and some of Enoch;"
11985,"spoke minuts m afternoon prayer by spoke m m m m m m at noon we","D&C 29:10",0.38183063,160,1894-04-01,"Doctrine and Covenants","For the hour is nigh, and that which was spoken by mine apostles must be fulfilled; for as they spoke so shall it come to pass;"
11948,"stamp mill in the world stamps not more than to a ton the noise was so","2 Ne. 23:4",0.381531339,197,1895-07-01,"2 Nephi","The noise of the multitude in the mountains like as of a great people, a tumultuous noise of the kingdoms of nations gathered together, the Lord of Hosts mustereth the hosts of the battle."
11936,"letters from to father amp amp i mailed a letter to owen from father mother amp","D&C 93:3",0.38144223,209,1894-12-01,"Doctrine and Covenants","And that I am in the Father, and the Father in me, and the Father and I are one--"
11997,"for his son who did not tell his father what had happen","Jacob 1:5",0.379511608,148,1895-08-01,"Jacob","For because of faith and great anxiety, it truly had been made manifest unto us concerning our people, what things should happen unto them."
11965,"at the office fri i went to the office wrote to thand was very busy until","D&C 107:68",0.379427106,180,1897-12-01,"Doctrine and Covenants","Wherefore, the office of a bishop is not equal unto it; for the office of a bishop is in administering all temporal things;"
11967,"after midnight i voided some ozs of urine before a m ate my breakfast at went","D&C 76:100",0.379217988,178,1897-06-01,"Doctrine and Covenants","These are they who say they are some of one and some of another--some of Christ and some of John, and some of Moses, and some of Elias, and some of Esaias, and some of Isaiah, and some of Enoch;"
11944,"as a state passed the house of representatives wi ownly opposing votes the mormon quire took","Mosiah 18:30",0.378843808,201,1893-12-01,"Mosiah","And now it came to pass that all this was done in Mormon, yea, by the waters of Mormon, in the forest that was near the waters of Mormon; yea, the place of Mormon, the waters of Mormon, the forest of Mormon, how beautiful are they to the eyes of them who there came to the knowledge of their Redeemer; yea, and how blessed are they, for they shall sing to his praise forever."
11982,"mr buil amp partner from called upon us president was appointed to be chairman","D&C 102:9",0.378423751,163,1894-08-01,"Doctrine and Covenants","The president of the church, who is also the president of the council, is appointed by revelation, and acknowledged in his administration by the voice of the church."
11961,"to the temple and there i should receive something i have forgotten what it was i","Alma 60:20",0.378105362,184,1894-08-01,"Alma","Have ye forgotten the commandments of the Lord your God? Yea, have ye forgotten the captivity of our fathers? Have ye forgotten the many times we have been delivered out of the hands of our enemies?"
11984,"each of the uncle sam and arma potatoes for planting at pm my dhter took some","D&C 76:100",0.377857489,161,1897-04-01,"Doctrine and Covenants","These are they who say they are some of one and some of another--some of Christ and some of John, and some of Moses, and some of Elias, and some of Esaias, and some of Isaiah, and some of Enoch;"
12001,"she was wi us and we bade her adieu on her mission and labor in the","D&C 84:101",0.377519123,144,1898-01-01,"Doctrine and Covenants","The earth hath travailed and brought forth her strength;And truth is established in her bowels;And the heavens have smiled upon her;And she is clothed with the glory of her God;For he stands in the midst of his people."
11973,"at oclok prayer by w woodruff spoke minuts abraham hoagland cannon abram cannon spoke minuts","D&C 29:10",0.376092036,172,1894-04-01,"Doctrine and Covenants","For the hour is nigh, and that which was spoken by mine apostles must be fulfilled; for as they spoke so shall it come to pass;"
11945,"brother on the university and several elders from the islands several asked from for money brother","D&C 20:81",0.375495759,200,1894-03-01,"Doctrine and Covenants","It shall be the duty of the several churches, composing the church of Christ, to send one or more of their teachers to attend the several conferences held by the elders of the church,"
12002,"singing amp playing on the piano i slept hours from midnight to am dressed ate breakfast","Ether 15:26",0.3752352,143,1897-04-01,"Ether","And it came to pass that they ate and slept, and prepared for death on the morrow. And they were large and mighty men as to the strength of men."
11961,"in your father s kingdom the lord will give you heal and streng and bless you","D&C 108:8",0.374822194,184,1894-08-01,"Doctrine and Covenants","And behold, and lo, I am with you to bless you and deliver you forever. Amen."
11994,"letter to figure i signed a note wi for blank on the blank bank of the","D&C 20:84",0.374081253,151,1895-01-01,"Doctrine and Covenants","All members removing from the church where they reside, if going to a church where they are not known, may take a letter certifying that they are regular members and in good standing, which certificate may be signed by any elder or priest if the member receiving the letter is personally acquainted with the elder or priest, or it may be signed by the teachers or deacons of the church."
11961,"to bless you you shall be healed from this time for the lord seals his blessings","D&C 42:48",0.373882698,184,1894-08-01,"Doctrine and Covenants","And again, it shall come to pass that he that hath faith in me to be healed, and is not appointed unto death, shall be healed."
11997,"a hurry to go to the office he told his father he was wet amp wanted","Alma 20:12",0.372792837,148,1895-08-01,"Alma","And he also told him all the cause of his tarrying in his own kingdom, that he did not go unto his father to the feast which he had prepared."
11990,"and his wife helen sister john r winder elders l john nuttall andrew smi and wm","D&C 77:5",0.372732406,155,1895-04-01,"Doctrine and Covenants","Q. What are we to understand by the four and twenty elders, spoken of by John? A. We are to understand that these elders whom John saw, were elders who had been faithful in the work of the ministry and were dead; who belonged to the seven churches, and were then in the paradise of God."
11940,"gentlemen among the number was he had some indian blood in him he was in the","Alma 44:21",0.37223236,205,1893-09-01,"Alma","Now the number of their dead was not numbered because of the greatness of the number; yea, the number of their dead was exceedingly great, both on the Nephites and on the Lamanites."
11949,"not as much as i needed i learned this morning by telephone that bro had been","2 Ne. 7:4",0.371813215,196,1897-05-01,"2 Nephi","The Lord God hath given me the tongue of the learned, that I should know how to speak a word in season unto thee, O house of Israel. When ye are weary he waketh morning by morning. He waketh mine ear to hear as the learned."
11930,"to speak to them as a pioneer which i did in few words we then went","1 Ne. 7:4",0.37117995,215,1893-09-01,"1 Nephi","And it came to pass that we went up unto the house of Ishmael, and we did gain favor in the sight of Ishmael, insomuch that we did speak unto him the words of the Lord."
11971,"county utah territory saltair pavillion to have a celebration of the pioneer day we went to","D&C 125:1",0.370755495,174,1894-08-01,"Doctrine and Covenants","What is the will of the Lord concerning the saints in the Territory of Iowa?"
11979,"keep his commandments for a great work is before you and he expects a great deal","Mosiah 2:22",0.370303527,166,1895-04-01,"Mosiah","And behold, all that he requires of you is to keep his commandments; and he has promised you that if ye would keep his commandments ye should prosper in the land; and he never doth vary from that which he hath said; therefore, if ye do keep his commandments he doth bless you and prosper you."
11944,"hard year throughout the world in financial matters money hard to obtain their has been the","1 Ne. 15:3",0.370241685,201,1893-12-01,"1 Nephi","For he truly spake many great things unto them, which were hard to be understood, save a man should inquire of the Lord; and they being hard in their hearts, therefore they did not look unto the Lord as they ought."
11983,"i attended conferences i held meetings i preached discourses i attended funerals i ordained patriarch hp","D&C 123:14",0.369792434,162,1894-08-01,"Doctrine and Covenants","These should then be attended to with great earnestness."
11979,"me saying the lord will bless you wi heal and streng and make you well and","D&C 108:8",0.369292085,166,1895-04-01,"Doctrine and Covenants","And behold, and lo, I am with you to bless you and deliver you forever. Amen."
11990,"feeling as well sister winder suggested that all kneel down and thank the lord for this","3 Ne. 19:16",0.368965203,155,1895-04-01,"3 Nephi","And it came to pass that he spake unto the multitude, and commanded them that they should kneel down again upon the earth, and also that his disciples should kneel down upon the earth."
11965,"the office this morning and there until pm wed i did not sleep well last night","Mosiah 24:19",0.368917152,180,1897-12-01,"Mosiah","And in the morning the Lord caused a deep sleep to come upon the Lamanites, yea, and all their task-masters were in a profound sleep."
11954,"ago while in the city of i had a vision of going wi the saints to","D&C 76:49",0.368521597,191,1895-04-01,"Doctrine and Covenants","And we heard the voice, saying: Write the vision, for lo, this is the end of the vision of the sufferings of the ungodly."
11924,"an oyster house for breakfast we visited mr pulman who gave us the use of the","D&C 63:62",0.367671655,221,1893-09-01,"Doctrine and Covenants","For behold, verily I say, that many there be who are under this condemnation, who use the name of the Lord, and use it in vain, having not authority."
11984,"medicine that dr prescribed for her without water and it burned her mou and throat being","D&C 84:101",0.367284345,161,1897-04-01,"Doctrine and Covenants","The earth hath travailed and brought forth her strength;And truth is established in her bowels;And the heavens have smiled upon her;And she is clothed with the glory of her God;For he stands in the midst of his people."
11933,"the mine of which were latter day saints i was sick all dally amp night wi","D&C 115:4",0.367266384,212,1895-03-01,"Doctrine and Covenants","For thus shall my church be called in the last days, even The Church of Jesus Christ of Latter-day Saints."
11931,"heal living endowments dead endowments ordinations living dead sealings living dead children to parents living dead","Alma 11:27",0.366024613,214,1897-04-01,"Alma","And Amulek said: Yea, there is a true and living God."
11986,"coffee and slept some before daylight and until am when i ate breakfast after which i","Ether 15:26",0.365180775,159,1897-06-01,"Ether","And it came to pass that they ate and slept, and prepared for death on the morrow. And they were large and mighty men as to the strength of men."
11977,"midnight i slept most of the time from midnight till am at am drove to the","D&C 110:4",0.36482641,168,1897-06-01,"Doctrine and Covenants","I am the first and the last; I am he who liveth, I am he who was slain; I am your advocate with the Father."
11942,"i went to the office i received a letter from prest and letter from i wrote","D&C 44:1",0.364754774,203,1895-03-01,"Doctrine and Covenants","Behold, thus saith the Lord unto you my servants, it is expedient in me that the elders of my church should be called together, from the east and from the west, and from the north and from the south, by letter or some other way."
11980,"i had a bad night on account of difficult breathing i had a very bad night","Jacob 5:66",0.36457513,165,1895-07-01,"Jacob","For it grieveth me that I should lose the trees of my vineyard; wherefore ye shall clear away the bad according as the good shall grow, that the root and the top may be equal in strength, until the good shall overcome the bad, and the bad be hewn down and cast into the fire, that they cumber not the ground of my vineyard; and thus will I sweep away the bad out of my vineyard."
11933,"wi jacob wil ler amp ordan and ordainened jacob wilered to the office off patriarch wa","Alma 46:26",0.364382464,212,1895-03-01,"Alma","Now behold, this was the language of Jacob."
11940,"abot m i spoke wi a strong voi ce and was listened to attentively so was","D&C 29:10",0.364343496,205,1893-09-01,"Doctrine and Covenants","For the hour is nigh, and that which was spoken by mine apostles must be fulfilled; for as they spoke so shall it come to pass;"
11961,"beheld a brilliant light which frightened me i held on to william and called father father","D&C 93:3",0.363956346,184,1894-08-01,"Doctrine and Covenants","And that I am in the Father, and the Father in me, and the Father and I are one--"
11945,"benjamin cluff jr benjamin cluff jr called i received a letter from he figure gave a","Mosiah 1:1",0.362932151,200,1894-03-01,"Mosiah","And now there was no more contention in all the land of Zarahemla, among all the people who belonged to king Benjamin, so that king Benjamin had continual peace all the remainder of his days."
11976,"spent the day at home wi my family at home all day mon i drove to","D&C 19:36",0.362704694,169,1897-12-01,"Doctrine and Covenants","Leave thy house and home, except when thou shalt desire to see thy family;"
11967,"book afterwards i rested amp slept some at oclok we received a telephone message that bro","D&C 76:74",0.362527171,178,1897-06-01,"Doctrine and Covenants","Who received not the testimony of Jesus in the flesh, but afterwards received it."
11996,"supper wi the family at pm bro amp sister naegles amp amp sister siebert amp called","D&C 42:90",0.362354275,149,1897-06-01,"Doctrine and Covenants","And if thy brother or sister offend many, he or she shall be chastened before many."
11947,"figures i sent a letter from amp wi christmass greetings from all i sent a letter","D&C 44:1",0.36205304,198,1894-12-01,"Doctrine and Covenants","Behold, thus saith the Lord unto you my servants, it is expedient in me that the elders of my church should be called together, from the east and from the west, and from the north and from the south, by letter or some other way."
11956,"and quite cold we cast anchor a short time at a fishery we flung out our","Alma 32:9",0.361927251,189,1895-07-01,"Alma","Behold thy brother hath said, What shall we do?--for we are cast out of our synagogues, that we cannot worship our God."
11964,"we received letters from to father amp i sent to day letter to owen for father","D&C 93:3",0.361806576,181,1894-12-01,"Doctrine and Covenants","And that I am in the Father, and the Father in me, and the Father and I are one--"
12001,"pm sat at home all day staid at home wi my family amp rested amp read","D&C 19:36",0.360923546,144,1898-01-01,"Doctrine and Covenants","Leave thy house and home, except when thou shalt desire to see thy family;"
11990,"miss alice was taken suddenly ill on about p m and suffered great pain from congestion","D&C 18:11",0.360769043,155,1895-04-01,"Doctrine and Covenants","For, behold, the Lord your Redeemer suffered death in the flesh; wherefore he suffered the pain of all men, that all men might repent and come unto him."
11997,"amp called on their way to we had a letter from the sterling mine had an","D&C 44:1",0.360409386,148,1895-08-01,"Doctrine and Covenants","Behold, thus saith the Lord unto you my servants, it is expedient in me that the elders of my church should be called together, from the east and from the west, and from the north and from the south, by letter or some other way."
11925,"parade it was a great day for salt lake one of the grandest procession i ever","3 Ne. 12:13",0.35946149,220,1896-06-01,"3 Nephi","Verily, verily, I say unto you, I give unto you to be the salt of the earth; but if the salt shall lose its savor wherewith shall the earth be salted? The salt shall be thenceforth good for nothing, but to be cast out and to be trodden under foot of men."
11993,"ate some fried chicken and bread for breakfast amp a cup of coffee called i walked","Alma 8:22",0.35943991,152,1897-04-01,"Alma","And it came to pass that Alma ate bread and was filled; and he blessed Amulek and his house, and he gave thanks unto God."
