"internal_id","text","verse_short_title","probability","V1","date","book_title","scripture_text"
11651,"of the sacrament i wrote to amp jaques wrote to jaquesemma which i enclosed in mine","Omni 1:9",0.428877752,459,1887-06-01,"Omni","Now I, Chemish, write what few things I write, in the same book with my brother; for behold, I saw the last which he wrote, that he wrote it with his own hand; and he wrote it in the day that he delivered them unto me. And after this manner we keep the records, for it is according to the commandments of our fathers. And I make an end."
11651,"figure i wrote letters to j hitchs amp figures called upon me and i accompanied him","Omni 1:9",0.427956433,459,1887-06-01,"Omni","Now I, Chemish, write what few things I write, in the same book with my brother; for behold, I saw the last which he wrote, that he wrote it with his own hand; and he wrote it in the day that he delivered them unto me. And after this manner we keep the records, for it is according to the commandments of our fathers. And I make an end."
11763,"the w woodruff spoke m inutes m inutes afternoon prayer by spoke minuts minuts spoke m","D&C 29:10",0.425274722,382,1896-04-01,"Doctrine and Covenants","For the hour is nigh, and that which was spoken by mine apostles must be fulfilled; for as they spoke so shall it come to pass;"
11725,"recommends i received letters figure i wrote letters public private i wrote to bishop to to","Alma 54:15",0.423750399,420,1887-10-01,"Alma","Now it came to pass that Ammoron, when he had received this epistle, was angry; and he wrote another epistle unto Moroni, and these are the words which he wrote, saying:"
11725,"figures i signed recommends i received letters public private i wrote letters public private figures i","D&C 71:7",0.423107686,420,1887-10-01,"Doctrine and Covenants","Wherefore, confound your enemies; call upon them to meet you both in public and in private; and inasmuch as ye are faithful their shame shall be made manifest."
11675,"i wrote figures i signed recommends i received letters i wrote letters to sent amp sent","Alma 54:15",0.423096471,450,1888-01-01,"Alma","Now it came to pass that Ammoron, when he had received this epistle, was angry; and he wrote another epistle unto Moroni, and these are the words which he wrote, saying:"
11675,"in the morning and spent the day i went to the in the evening wi my","Alma 34:21",0.422693862,450,1888-01-01,"Alma","Cry unto him in your houses, yea, over all your household, both morning, mid-day, and evening."
11675,"figures i signed recommends i receivd letter i wrote pub letters letters to amp i wrote","Omni 1:9",0.421736515,450,1888-01-01,"Omni","Now I, Chemish, write what few things I write, in the same book with my brother; for behold, I saw the last which he wrote, that he wrote it with his own hand; and he wrote it in the day that he delivered them unto me. And after this manner we keep the records, for it is according to the commandments of our fathers. And I make an end."
11714,"the in the evening wi and saw the gipsey baron played the ing of some girls","D&C 76:100",0.421086592,431,1888-02-01,"Doctrine and Covenants","These are they who say they are some of one and some of another--some of Christ and some of John, and some of Moses, and some of Elias, and some of Esaias, and some of Isaiah, and some of Enoch;"
11759,"spoke m w woodruff spoke m g q cannon spoke m spoke m met at oclok","D&C 29:10",0.418884603,386,1893-04-01,"Doctrine and Covenants","For the hour is nigh, and that which was spoken by mine apostles must be fulfilled; for as they spoke so shall it come to pass;"
11649,"i requested him to draw it amp put it in the bank for me to draw","D&C 88:63",0.418127164,460,1887-02-01,"Doctrine and Covenants","Draw near unto me and I will draw near unto you; seek me diligently and ye shall find me; ask, and ye shall receive; knock, and it shall be opened unto you."
11717,"in the office wilford woodruff was apointed a member of the board i had an interview","D&C 136:13",0.417702737,428,1896-07-01,"Doctrine and Covenants","And let my servants Orson Pratt and Wilford Woodruff organize a company."
11752,"m then w woodruff m benediction by pat pm prest spoke minuts spoke m there was","D&C 29:10",0.415968986,393,1896-10-01,"Doctrine and Covenants","For the hour is nigh, and that which was spoken by mine apostles must be fulfilled; for as they spoke so shall it come to pass;"
11660,"i held meetings wi a number of citizens and the twelve upon some public matters i","D&C 46:3",0.413039248,456,1888-01-01,"Doctrine and Covenants","Nevertheless ye are commanded never to cast any one out from your public meetings, which are held before the world."
11764,"occasion of any funeral in the state than upon this occasion we held a vary plesant","D&C 64:6",0.41240584,381,1896-07-01,"Doctrine and Covenants","There are those who have sought occasion against him without cause;"
11762,"on my feet i expected to go into that temple amp dedicate it on the of","D&C 58:57",0.410559553,383,1893-01-01,"Doctrine and Covenants","And let my servant Sidney Rigdon consecrate and dedicate this land, and the spot for the temple, unto the Lord."
11669,"certificates to clara amp ovando i wrote to figure i wrote letters to and notified them","Omni 1:9",0.408982985,452,1887-06-01,"Omni","Now I, Chemish, write what few things I write, in the same book with my brother; for behold, I saw the last which he wrote, that he wrote it with his own hand; and he wrote it in the day that he delivered them unto me. And after this manner we keep the records, for it is according to the commandments of our fathers. And I make an end."
11760,"my saints therefore let mine apostles and mine elders who are faithful obey my com mandments","D&C 84:63",0.408027861,385,1893-04-01,"Doctrine and Covenants","And as I said unto mine apostles, even so I say unto you, for you are mine apostles, even God's high priests; ye are they whom my Father hath given me; ye are my friends;"
11723,"night had a vary sick night amp sister mother died last night will be buried the","Hel. 14:4",0.407719232,422,1896-09-01,"Helaman","Therefore, there shall be one day and a night and a day, as if it were one day and there were no night; and this shall be unto you for a sign; for ye shall know of the rising of the sun and also of its setting; therefore they shall know of a surety that there shall be two days and a night; nevertheless the night shall not be darkened; and it shall be the night before he is born."
11713,"was better figures i signed recommends i received letters public private i wrote letters public private","D&C 71:7",0.407524434,432,1887-10-01,"Doctrine and Covenants","Wherefore, confound your enemies; call upon them to meet you both in public and in private; and inasmuch as ye are faithful their shame shall be made manifest."
11759,"amp in the afternoon prayer offered by spoke minuts m w woodruff m m afternoon prayer","D&C 59:14",0.40707796,386,1893-04-01,"Doctrine and Covenants","Verily, this is fasting and prayer, or in other words, rejoicing and prayer."
11697,"figures i received letters from amp davis i wrote letters to amp i went to brother","Alma 54:15",0.403910352,441,1887-10-01,"Alma","Now it came to pass that Ammoron, when he had received this epistle, was angry; and he wrote another epistle unto Moroni, and these are the words which he wrote, saying:"
11723,"i signed recommends of for d anointing i had a bad night had a vary bad","Jacob 5:66",0.402497596,422,1896-09-01,"Jacob","For it grieveth me that I should lose the trees of my vineyard; wherefore ye shall clear away the bad according as the good shall grow, that the root and the top may be equal in strength, until the good shall overcome the bad, and the bad be hewn down and cast into the fire, that they cumber not the ground of my vineyard; and thus will I sweep away the bad out of my vineyard."
11721,"amp to amp i sent newton to make a payment on some land i went to","D&C 76:100",0.400304133,424,1888-09-01,"Doctrine and Covenants","These are they who say they are some of one and some of another--some of Christ and some of John, and some of Moses, and some of Elias, and some of Esaias, and some of Isaiah, and some of Enoch;"
11754,"interview between president amp franklin jenne cannon frank cannon concerning the admission of utah into the","D&C 102:9",0.397836331,391,1895-12-01,"Doctrine and Covenants","The president of the church, who is also the president of the council, is appointed by revelation, and acknowledged in his administration by the voice of the church."
11695,"they all left in the evening figure i rode in the morning to to spend the","Alma 34:21",0.396200734,442,1888-08-01,"Alma","Cry unto him in your houses, yea, over all your household, both morning, mid-day, and evening."
11737,"we met wi the z c m i board a sugar meeting was held at the","Alma 27:16",0.395571578,408,1896-07-01,"Alma","And it came to pass that as Ammon was going forth into the land, that he and his brethren met Alma, over in the place of which has been spoken; and behold, this was a joyful meeting."
11736,"is an important day in our history figures president was indicted on again for cohabitation and","D&C 69:3",0.394565632,409,1888-09-01,"Doctrine and Covenants","And also that he shall continue in writing and making a history of all the important things which he shall observe and know concerning my church;"
11690,"beding tied up and we lost it out of the hind end of the waggon but","Mosiah 16:4",0.393318517,444,1887-06-01,"Mosiah","Thus all mankind were lost; and behold, they would have been endlessly lost were it not that God redeemed his people from their lost and fallen state."
11766,"of many brethren at the office we went to the office amp to the amp spent","D&C 107:68",0.391677512,379,1896-10-01,"Doctrine and Covenants","Wherefore, the office of a bishop is not equal unto it; for the office of a bishop is in administering all temporal things;"
11731,"i received letters from to ma amp i sent letters to owen from blanch alice amp","2 Ne. 21:11",0.391121766,414,1895-11-01,"2 Nephi","And it shall come to pass in that day that the Lord shall set his hand again the second time to recover the remnant of his people which shall be left, from Assyria, and from Egypt, and from Pathros, and from Cush, and from Elam, and from Shinar, and from Hamath, and from the islands of the sea."
11748,"the lord unto my servant wilford woodruff i have heard thy prayer and will answer thy","D&C 136:13",0.388666402,397,1896-07-01,"Doctrine and Covenants","And let my servants Orson Pratt and Wilford Woodruff organize a company."
11689,"day and for what he has enabled me to perform in life brother called for me","Alma 34:32",0.388442564,445,1887-02-01,"Alma","For behold, this life is the time for men to prepare to meet God; yea, behold the day of this life is the day for men to perform their labors."
11728,"of the manti temple manti sanpete county utah territory manti temple i went to the at","Alma 56:14",0.388133888,417,1888-05-01,"Alma","The land of Manti, or the city of Manti, and the city of Zeezrom, and the city of Cumeni, and the city of Antiparah."
11708,"a letter from to father amp amp on e from to owen i went to the","D&C 44:1",0.388052803,437,1895-11-01,"Doctrine and Covenants","Behold, thus saith the Lord unto you my servants, it is expedient in me that the elders of my church should be called together, from the east and from the west, and from the north and from the south, by letter or some other way."
11747,"great loss not ownly to his family but the church esspecially to the presidency of the","D&C 94:3",0.38786742,398,1896-07-01,"Doctrine and Covenants","And let the first lot on the south be consecrated unto me for the building of a house for the presidency, for the work of the presidency, in obtaining revelations; and for the work of the ministry of the presidency, in all things pertaining to the church and kingdom."
11693,"him some but broak no bones figure i had an interview to day wi amp elizabe","D&C 76:100",0.387206761,443,1888-05-01,"Doctrine and Covenants","These are they who say they are some of one and some of another--some of Christ and some of John, and some of Moses, and some of Elias, and some of Esaias, and some of Isaiah, and some of Enoch;"
11695,"take for ira hatch ira hatch tithing amp wrote sent her for photograph i went to","D&C 119:3",0.385511586,442,1888-08-01,"Doctrine and Covenants","And this shall be the beginning of the tithing of my people."
11653,"i feel much better this morning i wrote up my journal figure i wrote letter to","Omni 1:9",0.383378956,458,1887-10-01,"Omni","Now I, Chemish, write what few things I write, in the same book with my brother; for behold, I saw the last which he wrote, that he wrote it with his own hand; and he wrote it in the day that he delivered them unto me. And after this manner we keep the records, for it is according to the commandments of our fathers. And I make an end."
11707,"this was an important day in my history the saints in met in the temple to","D&C 69:3",0.383011973,438,1887-03-01,"Doctrine and Covenants","And also that he shall continue in writing and making a history of all the important things which he shall observe and know concerning my church;"
11711,"gether in s l city viz amp horace s eldridge the rich must die as well","D&C 19:28",0.382168224,434,1888-09-01,"Doctrine and Covenants","And again, I command thee that thou shalt pray vocally as well as in thy heart; yea, before the world as well as in secret, in public as well as in private."
11711,"supposed to be the most wealthy man in the church he was the president of the","D&C 102:9",0.380680789,434,1888-09-01,"Doctrine and Covenants","The president of the church, who is also the president of the council, is appointed by revelation, and acknowledged in his administration by the voice of the church."
11713,"recommends i received letters i wrote letters to i spent the day at the i had","Alma 54:15",0.38028104,432,1887-10-01,"Alma","Now it came to pass that Ammoron, when he had received this epistle, was angry; and he wrote another epistle unto Moroni, and these are the words which he wrote, saying:"
11756,"reed plagues to go for and waste away mine enemies and not many years hence they","D&C 105:15",0.37943098,389,1896-03-01,"Doctrine and Covenants","Behold, the destroyer I have sent forth to destroy and lay waste mine enemies; and not many years hence they shall not be left to pollute mine heritage, and to blaspheme my name upon the lands which I have consecrated for the gathering together of my saints."
11762,"interview wi about the navijo i gave him an order of on the tithing off ice","D&C 119:3",0.379226908,383,1893-01-01,"Doctrine and Covenants","And this shall be the beginning of the tithing of my people."
11659,"received letters i wrote letters public amp to amp i sent her i had an interview","Alma 54:4",0.379217414,457,1888-08-01,"Alma","Therefore he wrote an epistle, and sent it by the servant of Ammoron, the same who had brought an epistle to Moroni. Now these are the words which he wrote unto Ammoron, saying:"
11725,"night mils figures to day will deside whether we have a receiver or not brought into","D&C 24:11",0.376953944,420,1887-10-01,"Doctrine and Covenants","In me he shall have glory, and not of himself, whether in weakness or in strength, whether in bonds or free;"
11739,"minuts to oclok pm aged years mon amp days thus the apostle erastus snow has left","D&C 136:12",0.376839802,406,1888-05-01,"Doctrine and Covenants","Let my servants Ezra T. Benson and Erastus Snow organize a company."
11736,"to the indictment and the court sentenced him on the first count days imprisionment amp dollar","D&C 94:5",0.37668228,409,1888-09-01,"Doctrine and Covenants","And there shall be a lower court and a higher court, according to the pattern which shall be given unto you hereafter."
11671,"figure i signed recommends i received letters i wrote letters to missionaries amp to hammond bates","Alma 54:15",0.375937814,451,1888-08-01,"Alma","Now it came to pass that Ammoron, when he had received this epistle, was angry; and he wrote another epistle unto Moroni, and these are the words which he wrote, saying:"
11746,"i signed recommends i received letters i wrote letters to amp i had an interview wi","Alma 54:15",0.375467898,399,1888-09-01,"Alma","Now it came to pass that Ammoron, when he had received this epistle, was angry; and he wrote another epistle unto Moroni, and these are the words which he wrote, saying:"
11761,"figure born at giberalter dead aged years months amp days i spent the day in the","D&C 121:31",0.375358221,384,1820-05-01,"Doctrine and Covenants","All the times of their revolutions, all the appointed days, months, and years, and all the days of their days, months, and years, and all their glories, laws, and set times, shall be revealed in the days of the dispensation of the fulness of times--"
11728,"car and rode to the farmers word whare i arived at oclok amp went to bed","1 Ne. 1:7",0.37508096,417,1888-05-01,"1 Nephi","And it came to pass that he returned to his own house at Jerusalem; and he cast himself upon his bed, being overcome with the Spirit and the things which he had seen."
11764,"by president wilford woodruff then the hymn o my father was sung by then president spoke","D&C 102:9",0.375052437,381,1896-07-01,"Doctrine and Covenants","The president of the church, who is also the president of the council, is appointed by revelation, and acknowledged in his administration by the voice of the church."
11703,"i spent the day at the house i wrote letters to amp it is bir day","Omni 1:9",0.374833466,440,1888-01-01,"Omni","Now I, Chemish, write what few things I write, in the same book with my brother; for behold, I saw the last which he wrote, that he wrote it with his own hand; and he wrote it in the day that he delivered them unto me. And after this manner we keep the records, for it is according to the commandments of our fathers. And I make an end."
11757,"the fullest capacity the ceremonies amp procession witnessed by tens of thousands the orations at the","3 Ne. 4:21",0.373652528,388,1896-07-01,"3 Nephi","And the Nephites were continually marching out by day and by night, and falling upon their armies, and cutting them off by thousands and by tens of thousands."
11752,"franklin dewey richards f d richards spoke m spoke m spoke benediction by pm prayed w","D&C 29:10",0.373574767,393,1896-10-01,"Doctrine and Covenants","For the hour is nigh, and that which was spoken by mine apostles must be fulfilled; for as they spoke so shall it come to pass;"
11765,"monk and wi brother about debts due ofn the figure i received a letter from to","D&C 104:78",0.373427569,380,1895-12-01,"Doctrine and Covenants","And again, verily I say unto you, concerning your debts--behold it is my will that you shall pay all your debts."
11649,"figures the water wheel of brother mill was ready to tumble to pieces it was a","Ether 12:13",0.373151015,460,1887-02-01,"Ether","Behold, it was the faith of Alma and Amulek that caused the prison to tumble to the earth."
11756,"and reed upon the nation and upon all the nations of the ear shall be fulfilled","2 Ne. 12:14",0.373051752,389,1896-03-01,"2 Nephi","And upon all the high mountains, and upon all the hills, and upon all the nations which are lifted up, and upon every people;"
11721,"i received letters i wrote letters pub amp to figure i signed recommends i received letters","D&C 76:74",0.372976422,424,1888-09-01,"Doctrine and Covenants","Who received not the testimony of Jesus in the flesh, but afterwards received it."
11703,"letters pub figure private wrote letters public private i had a hard days work i cannot","D&C 71:7",0.372840606,440,1888-01-01,"Doctrine and Covenants","Wherefore, confound your enemies; call upon them to meet you both in public and in private; and inasmuch as ye are faithful their shame shall be made manifest."
11719,"most high god and i pray god my eternal father that he will protect the manti","3 Ne. 4:32",0.372733971,426,1888-05-01,"3 Nephi","Yea, they did cry: Hosanna to the Most High God. And they did cry: Blessed be the name of the Lord God Almighty, the Most High God."
11737,"office the prospect never was better for a crop of sugar beets than this season is","Hel. 15:14",0.372582755,408,1896-07-01,"Helaman","Therefore I say unto you, it shall be better for them than for you except ye repent."
11764,"by the twelve apostles gave out the hymn when first the glorious light of tru prayer","1 Ne. 14:20",0.372155795,381,1896-07-01,"1 Nephi","And the angel said unto me: Behold one of the twelve apostles of the Lamb."
11710,"in the afternoon in council i met wi quite a number of friends to day i","D&C 102:25",0.371703775,435,1895-11-01,"Doctrine and Covenants","And the said council of high priests shall have power to appoint one of their own number to preside over such council for the time being."
11659,"now living at house and doing as well as he can but he is naturly an","D&C 19:28",0.371648655,457,1888-08-01,"Doctrine and Covenants","And again, I command thee that thou shalt pray vocally as well as in thy heart; yea, before the world as well as in secret, in public as well as in private."
11766,"my assistance we took up one dollar note from mr through the assistance of i spent","D&C 69:4",0.369251121,379,1896-10-01,"Doctrine and Covenants","And also that he receive counsel and assistance from my servant Oliver Cowdery and others."
11748,"petition i will make known unto thee my will concerning the nations who en cumber the","D&C 63:22",0.368948161,397,1896-07-01,"Doctrine and Covenants","And now, verily I say unto you, that as I said that I would make known my will unto you, behold I will make it known unto you, not by the way of commandment, for there are many who observe not to keep my commandments."
11761,"persons we had a hard snow storm figure i wrote to sent i wrote to also","Omni 1:9",0.36846371,384,1820-05-01,"Omni","Now I, Chemish, write what few things I write, in the same book with my brother; for behold, I saw the last which he wrote, that he wrote it with his own hand; and he wrote it in the day that he delivered them unto me. And after this manner we keep the records, for it is according to the commandments of our fathers. And I make an end."
11714,"letters to amp amp pub i had an interview wi joh fielding smi j f smi","Mosiah 4:1",0.368224613,431,1888-02-01,"Mosiah","And now, it came to pass that when king Benjamin had made an end of speaking the words which had been delivered unto him by the angel of the Lord, that he cast his eyes round about on the multitude, and behold they had fallen to the earth, for the fear of the Lord had come upon them."
11689,"is years old this day i thank god for the preservation of my life unto this","Alma 34:32",0.366800458,445,1887-02-01,"Alma","For behold, this life is the time for men to prepare to meet God; yea, behold the day of this life is the day for men to perform their labors."
11648,"man tie himself up into knots as though he had no bones in his body he","D&C 130:22",0.366565272,461,1888-01-01,"Doctrine and Covenants","The Father has a body of flesh and bones as tangible as man's; the Son also; but the Holy Ghost has not a body of flesh and bones, but is a personage of Spirit. Were it not so, the Holy Ghost could not dwell in us."
11648,"bent backwards and put his head in the middle of his back amp between his legs","D&C 124:57",0.365986962,461,1888-01-01,"Doctrine and Covenants","For this anointing have I put upon his head, that his blessing shall also be put upon the head of his posterity after him."
11759,"and many thing wer unfolded to us we met in the afternoon at oclk amp we","Alma 56:23",0.365588204,386,1893-04-01,"Alma","For we knew in those cities they were not sufficiently strong to meet them; therefore we were desirous, if they should pass by us, to fall upon them in their rear, and thus bring them up in the rear at the same time they were met in the front. We supposed that we could overpower them; but behold, we were disappointed in this our desire."
11710,"we there changed carriges and rode to the in arived at oclok in the morning i","Alma 56:41",0.365123933,435,1895-11-01,"Alma","And it came to pass that again, when the light of the morning came we saw the Lamanites upon us, and we did flee before them."
11713,"figure i signed recommends i received letters and wrote letters i wrote to figures i signed","Alma 54:15",0.365061823,432,1887-10-01,"Alma","Now it came to pass that Ammoron, when he had received this epistle, was angry; and he wrote another epistle unto Moroni, and these are the words which he wrote, saying:"
