"internal_id","text","verse_short_title","probability","V1","date","book_title","scripture_text"
11887,"journals many sermons of the prophet joh and of president and of the twelve apostles i","1 Ne. 14:20",0.481730641,258,1894-02-01,"1 Nephi","And the angel said unto me: Behold one of the twelve apostles of the Lamb."
11921,"the dead on of the names were amp in all the coffins were brought outside the","D&C 85:5",0.481613685,224,1895-03-01,"Doctrine and Covenants","Their names shall not be found, neither the names of the fathers, nor the names of the children written in the book of the law of God, saith the Lord of Hosts."
11913,"wells rulon s wells to take the place of to preside over amp as his first","2 Ne. 22:3",0.473008217,232,1896-06-01,"2 Nephi","Therefore, with joy shall ye draw water out of the wells of salvation."
11874,"c the missionaries from arived in the in the night amp came in in the afternoon","Alma 62:20",0.472016183,271,1896-06-01,"Alma","And when the night came, Moroni went forth in the darkness of the night, and came upon the top of the wall to spy out in what part of the city the Lamanites did camp with their army."
11862,"us amp informed us that row had resigned his position in the z c m i","Alma 56:35",0.471654266,283,1893-11-01,"Alma","And it came to pass that when they had been informed by their spies, they came forth with their army and marched against us."
11910,"is going to lay the foundation of great trouble for surely there is great trouble awaiting","Alma 42:29",0.463378053,235,1894-05-01,"Alma","And now, my son, I desire that ye should let these things trouble you no more, and only let your sins trouble you, with that trouble which shall bring you down unto repentance."
11873,"a gift to the of the burial of the savior after the crusifiction of the savior","D&C 3:16",0.461608392,272,1896-12-01,"Doctrine and Covenants","Nevertheless, my work shall go forth, for inasmuch as the knowledge of a Savior has come unto the world, through the testimony of the Jews, even so shall the knowledge of a Savior come unto my people--"
11918,"bro a letter to my wife at also one to in the southern states i have","D&C 87:3",0.458421169,227,1897-04-01,"Doctrine and Covenants","For behold, the Southern States shall be divided against the Northern States, and the Southern States will call on other nations, even the nation of Great Britain, as it is called, and they shall also call upon other nations, in order to defend themselves against other nations; and then war shall be poured out upon all nations."
11899,"cottam i visited the pulman car sent for the presidency of the church to go to","D&C 94:3",0.45344262,246,1893-08-01,"Doctrine and Covenants","And let the first lot on the south be consecrated unto me for the building of a house for the presidency, for the work of the presidency, in obtaining revelations; and for the work of the ministry of the presidency, in all things pertaining to the church and kingdom."
11861,"figures i received a letter from to his amp wrote one to judge figure i wrote","Alma 54:15",0.4528062,284,1896-01-01,"Alma","Now it came to pass that Ammoron, when he had received this epistle, was angry; and he wrote another epistle unto Moroni, and these are the words which he wrote, saying:"
11852,"a republican in the legislature my dhter called upon me on her way to visit her","D&C 84:101",0.450876784,293,1893-11-01,"Doctrine and Covenants","The earth hath travailed and brought forth her strength;And truth is established in her bowels;And the heavens have smiled upon her;And she is clothed with the glory of her God;For he stands in the midst of his people."
11868,"judge barch demurrer to answer argued and submitted judge bartell ided our answer good testimony taken","D&C 133:65",0.450211492,277,1893-07-01,"Doctrine and Covenants","Wherefore, this shall be the answer of the Lord unto them:"
11859,"i met wi the twelve apostles amp my councillors upon the position that occupied towards the","1 Ne. 14:20",0.446842334,286,1893-03-01,"1 Nephi","And the angel said unto me: Behold one of the twelve apostles of the Lamb."
11852,"salt lake city salt lake county utah territory salt lak city has gone into the hands","3 Ne. 12:13",0.445625007,293,1893-11-01,"3 Nephi","Verily, verily, I say unto you, I give unto you to be the salt of the earth; but if the salt shall lose its savor wherewith shall the earth be salted? The salt shall be thenceforth good for nothing, but to be cast out and to be trodden under foot of men."
11901,"died today she had been sick a long time she was the dhter of a stormy","D&C 132:42",0.443845967,244,1894-04-01,"Doctrine and Covenants","If she be not in the new and everlasting covenant, and she be with another man, she has committed adultery."
11860,"keep my commandments and obey my voice and the gates of hell shall not pre vail","D&C 18:5",0.443726624,285,1895-05-01,"Doctrine and Covenants","Wherefore, if you shall build up my church, upon the foundation of my gospel and my rock, the gates of hell shall not prevail against you."
11887,"to the united brethren who broak off from the weslian methodists there were of the united","3 Ne. 2:14",0.44272645,258,1894-02-01,"3 Nephi","And it came to pass that those Lamanites who had united with the Nephites were numbered among the Nephites;"
11848,"upon her amp found her vary sick we administered to her and brother allen being a","D&C 84:101",0.439714737,297,1896-05-01,"Doctrine and Covenants","The earth hath travailed and brought forth her strength;And truth is established in her bowels;And the heavens have smiled upon her;And she is clothed with the glory of her God;For he stands in the midst of his people."
11854,"him from the church in cash amp on tithing office that he might have sumthing to","D&C 119:3",0.439585679,291,1896-11-01,"Doctrine and Covenants","And this shall be the beginning of the tithing of my people."
11859,"us sample of his onyx mine at we spent this day in fasting amp prayer throughout","D&C 59:14",0.436672976,286,1893-03-01,"Doctrine and Covenants","Verily, this is fasting and prayer, or in other words, rejoicing and prayer."
11862,"judge and a mr called upon us he was judge zane brother in law this is","Alma 4:17",0.435490608,283,1893-11-01,"Alma","Now this man's name was Nephihah, and he was appointed chief judge; and he sat in the judgment-seat to judge and to govern the people."
11857,"country figure is in arms upon the silver question the west wants silver amp the east","Alma 11:6",0.434964074,288,1893-07-01,"Alma","A senum of silver, an amnor of silver, an ezrom of silver, and an onti of silver."
11850,"jesus christ and to have the ministrations of angels it is your right privilege and duty","D&C 18:33",0.434339902,295,1893-03-01,"Doctrine and Covenants","And I, Jesus Christ, your Lord and your God, have spoken it."
11922,"for the use of the educational board figure in company wi amp i rode to amp","D&C 63:62",0.433683927,223,1893-12-01,"Doctrine and Covenants","For behold, verily I say, that many there be who are under this condemnation, who use the name of the Lord, and use it in vain, having not authority."
11849,"to get a loan of for the sugar factory i had an interview wi mr murry","D&C 104:84",0.431774424,296,1893-03-01,"Doctrine and Covenants","Inasmuch as you obtain a chance to loan money by hundreds, or thousands, even until you shall loan enough to deliver yourself from bondage, it is your privilege."
11905,"me to ide i was quite unwell amp went home sick i was quite sick through","D&C 84:68",0.428802564,240,1894-03-01,"Doctrine and Covenants","In my name they shall heal the sick;"
11871,"tithing i spent the forenoon in the office amp went to the at oclok amp had","D&C 119:3",0.428400109,274,1893-11-01,"Doctrine and Covenants","And this shall be the beginning of the tithing of my people."
11893,"the natives in the battle amp c i wrote letters to amp bishop of it rained","Omni 1:9",0.426354367,252,1893-12-01,"Omni","Now I, Chemish, write what few things I write, in the same book with my brother; for behold, I saw the last which he wrote, that he wrote it with his own hand; and he wrote it in the day that he delivered them unto me. And after this manner we keep the records, for it is according to the commandments of our fathers. And I make an end."
11885,"instance would tell the name of the person who had ask the question tell the question","D&C 50:13",0.424616026,260,1896-02-01,"Doctrine and Covenants","Wherefore, I the Lord ask you this question--unto what were ye ordained?"
11909,"the southern states at that time we had to keep secreted so the people would not","D&C 87:3",0.423971973,236,1893-08-01,"Doctrine and Covenants","For behold, the Southern States shall be divided against the Northern States, and the Southern States will call on other nations, even the nation of Great Britain, as it is called, and they shall also call upon other nations, in order to defend themselves against other nations; and then war shall be poured out upon all nations."
11867,"a carriage and rode hours through the orange lemon and pepper trees some of the pepper","D&C 76:100",0.421658817,278,1896-09-01,"Doctrine and Covenants","These are they who say they are some of one and some of another--some of Christ and some of John, and some of Moses, and some of Elias, and some of Esaias, and some of Isaiah, and some of Enoch;"
11888,"amp co that they held notes against the presidency of the church for that must be","D&C 94:3",0.420528952,257,1896-09-01,"Doctrine and Covenants","And let the first lot on the south be consecrated unto me for the building of a house for the presidency, for the work of the presidency, in obtaining revelations; and for the work of the ministry of the presidency, in all things pertaining to the church and kingdom."
11877,"i spent the day in the office met wi prest of amp bishop on business of","D&C 107:68",0.420352891,268,1893-08-01,"Doctrine and Covenants","Wherefore, the office of a bishop is not equal unto it; for the office of a bishop is in administering all temporal things;"
11903,"r r men called upon us also who went to the to hear the organ we","D&C 42:50",0.420088204,242,1893-12-01,"Doctrine and Covenants","He who hath faith to hear shall hear."
11874,"the presidency of the church to day we met wi the committee on the for amp","D&C 94:3",0.417641316,271,1896-06-01,"Doctrine and Covenants","And let the first lot on the south be consecrated unto me for the building of a house for the presidency, for the work of the presidency, in obtaining revelations; and for the work of the ministry of the presidency, in all things pertaining to the church and kingdom."
11856,"canal which as the power company we have been diging for the farmers to waters their","D&C 61:23",0.417612774,289,1896-05-01,"Doctrine and Covenants","And now, concerning my servants, Sidney Rigdon, Joseph Smith, Jun., and Oliver Cowdery, let them come not again upon the waters, save it be upon the canal, while journeying unto their homes; or in other words they shall not come upon the waters to journey, save upon the canal."
11909,"we passed through the day we were met by a committee from jackson county missouri jackson","D&C 109:47",0.415765432,236,1893-08-01,"Doctrine and Covenants","We ask thee, Holy Father, to remember those who have been driven by the inhabitants of Jackson county, Missouri, from the lands of their inheritance, and break off, O Lord, this yoke of affliction that has been put upon them."
11847,"altho you have one to preside over your quorum which is the order of god in","D&C 124:140",0.414999525,298,1896-08-01,"Doctrine and Covenants","The difference between this quorum and the quorum of elders is that one is to travel continually, and the other is to preside over the churches from time to time; the one has the responsibility of presiding from time to time, and the other has no responsibility of presiding, saith the Lord your God."
11886,"her amp dedicated her to god for her burial i then returned home distance m figures","D&C 84:101",0.413177464,259,1894-02-01,"Doctrine and Covenants","The earth hath travailed and brought forth her strength;And truth is established in her bowels;And the heavens have smiled upon her;And she is clothed with the glory of her God;For he stands in the midst of his people."
11874,"in the hands of the receiver john rex winder john r winder was turned over to","D&C 93:6",0.410095946,271,1896-06-01,"Doctrine and Covenants","And John saw and bore record of the fulness of my glory, and the fulness of John's record is hereafter to be revealed."
11869,"conference tomorrow morning he said he would come and accompany me dr called said i was","Alma 18:27",0.408220326,276,1897-04-01,"Alma","And he said, Yea."
11873,"she wants the church to have her property when she is dead our condition on money","Alma 19:30",0.407379963,272,1896-12-01,"Alma","And when she had said this, she clasped her hands, being filled with joy, speaking many words which were not understood; and when she had done this, she took the king, Lamoni, by the hand, and behold he arose and stood upon his feet."
11847,"preserve according to the counsel of my own will and while my servant john taylor is","D&C 118:6",0.40451787,298,1896-08-01,"Doctrine and Covenants","Let my servant John Taylor, and also my servant John E. Page, and also my servant Wilford Woodruff, and also my servant Willard Richards, be appointed to fill the places of those who have fallen, and be officially notified of their appointment."
11918,"lunch wi the family dr called changed my medicine called amp reported bro brigham young jr","D&C 126:1",0.404270645,227,1897-04-01,"Doctrine and Covenants","Dear and well-beloved brother, Brigham Young, verily thus saith the Lord unto you: My servant Brigham, it is no more required at your hand to leave your family as in times past, for your offering is acceptable to me."
11860,"as all the burden should not lie upon one man for thus sai the lord all","Mosiah 29:34",0.403703844,285,1895-05-01,"Mosiah","And he told them that these things ought not to be; but that the burden should come upon all the people, that every man might bear his part."
11857,"office i met wi parley p pratt who had nothing to eat we made arangements for","D&C 52:26",0.401365189,288,1893-07-01,"Doctrine and Covenants","And let my servants Parley P. Pratt and Orson Pratt take their journey, and preach by the way, even unto this same land."
11851,"i went to the office found trouble in our political affairs col is trying to break","D&C 112:27",0.401110543,294,1896-01-01,"Doctrine and Covenants","Therefore, see to it that ye trouble not yourselves concerning the affairs of my church in this place, saith the Lord."
11917,"us the consort was held at the exposition building which seats and the seats mostly ocupied","Mosiah 11:11",0.400992817,228,1893-09-01,"Mosiah","And the seats which were set apart for the high priests, which were above all the other seats, he did ornament with pure gold; and he caused a breastwork to be built before them, that they might rest their bodies and their arms upon while they should speak lying and vain words to his people."
11882,"and in ogden frank j cannon c k bannister and of ogden g q cannon is","D&C 84:45",0.400914213,263,1893-11-01,"Doctrine and Covenants","For the word of the Lord is truth, and whatsoever is truth is light, and whatsoever is light is Spirit, even the Spirit of Jesus Christ."
11878,"a godlike spirit i wrote one letter to owen of pages amp wrote","Omni 1:9",0.400900908,267,1894-04-01,"Omni","Now I, Chemish, write what few things I write, in the same book with my brother; for behold, I saw the last which he wrote, that he wrote it with his own hand; and he wrote it in the day that he delivered them unto me. And after this manner we keep the records, for it is according to the commandments of our fathers. And I make an end."
11914,"also the birthday of or would be if she was living w woodruff spok at the","D&C 42:86",0.39878266,231,1894-03-01,"Doctrine and Covenants","And if he or she shall lie, he or she shall be delivered up unto the law of the land."
11913,"the church amp amp wilford woodruff and including the amp in the byographical history of the","D&C 136:13",0.398566495,232,1896-06-01,"Doctrine and Covenants","And let my servants Orson Pratt and Wilford Woodruff organize a company."
11850,"therefore you hold in common the keys of the in all the world you each of","D&C 90:3",0.397642005,295,1893-03-01,"Doctrine and Covenants","Verily I say unto you, the keys of this kingdom shall never be taken from you, while thou art in the world, neither in the world to come;"
11855,"bro and wife amp f jos a berry and miss cooper of captain polson wi his","Alma 43:16",0.393353585,290,1896-08-01,"Alma","Now, the leader of the Nephites, or the man who had been appointed to be the chief captain over the Nephites--now the chief captain took the command of all the armies of the Nephites--and his name was Moroni;"
11920,"amp morals he spoke an hour and a half and had a gift to entertain figure","D&C 29:10",0.392622521,225,1894-05-01,"Doctrine and Covenants","For the hour is nigh, and that which was spoken by mine apostles must be fulfilled; for as they spoke so shall it come to pass;"
11914,"upon us we met at the i wrote to amp figure i wrote to i met","Omni 1:9",0.392185181,231,1894-03-01,"Omni","Now I, Chemish, write what few things I write, in the same book with my brother; for behold, I saw the last which he wrote, that he wrote it with his own hand; and he wrote it in the day that he delivered them unto me. And after this manner we keep the records, for it is according to the commandments of our fathers. And I make an end."
11912,"we received telegrams from col amp gen which we answered by telegram also sent congratulations to","Alma 11:29",0.392071664,233,1893-12-01,"Alma","And he answered, No."
11922,"railroad i received a letter from telegrams were sent to the chairman on territories from bo","D&C 44:1",0.391918607,223,1893-12-01,"Doctrine and Covenants","Behold, thus saith the Lord unto you my servants, it is expedient in me that the elders of my church should be called together, from the east and from the west, and from the north and from the south, by letter or some other way."
11847,"taylor for a wise purpose in me i have also taken many others of the apostles","1 Ne. 9:5",0.391474642,298,1896-08-01,"1 Nephi","Wherefore, the Lord hath commanded me to make these plates for a wise purpose in him, which purpose I know not."
11887,"preaching places in the vineyard i organized branches of the church i added to the church","Mosiah 18:17",0.390118918,258,1894-02-01,"Mosiah","And they were called the church of God, or the church of Christ, from that time forward. And it came to pass that whosoever was baptized by the power and authority of God was added to his church."
11914,"w woodruff ordained to the office of high priest amp patriarch he was years of age","Alma 4:18",0.39000944,231,1894-03-01,"Alma","Now Alma did not grant unto him the office of being high priest over the church, but he retained the office of high priest unto himself; but he delivered the judgment-seat unto Nephihah."
11881,"from pres i accompanied him to the residence of clarissa ia young dougall sister w b","D&C 58:24",0.389301832,264,1897-04-01,"Doctrine and Covenants","And now, as I spake concerning my servant Edward Partridge, this land is the land of his residence, and those whom he has appointed for his counselors; and also the land of the residence of him whom I have appointed to keep my storehouse;"
11860,"will of god and be prepared for that which is to come therefore let mine apostles","D&C 29:10",0.389182421,285,1895-05-01,"Doctrine and Covenants","For the hour is nigh, and that which was spoken by mine apostles must be fulfilled; for as they spoke so shall it come to pass;"
11893,"office a meeting was held at the office of the board of bulion beck mine a","D&C 107:68",0.388978392,252,1893-12-01,"Doctrine and Covenants","Wherefore, the office of a bishop is not equal unto it; for the office of a bishop is in administering all temporal things;"
11886,"a fest it was one of the greatest days of my life","D&C 14:7",0.388516131,259,1894-02-01,"Doctrine and Covenants","And, if you keep my commandments and endure to the end you shall have eternal life, which gift is the greatest of all the gifts of God."
11895,"a scammans i spent the day in the office president arived to the office we held","D&C 107:86",0.388504769,250,1896-12-01,"Doctrine and Covenants","And also the duty of the president over the office of the teachers is to preside over twenty-four of the teachers, and to sit in council with them, teaching them the duties of their office, as given in the covenants."
11909,"there the or had lost one arm in the armey but the one arm left he","D&C 45:47",0.38728561,236,1893-08-01,"Doctrine and Covenants","Then shall the arm of the Lord fall upon the nations."
11856,"god is visiting this nation wi judgment he will avenge the blood of the prophets amp","1 Ne. 13:33",0.387189065,289,1896-05-01,"1 Nephi","Wherefore saith the Lamb of God: I will be merciful unto the Gentiles, unto the visiting of the remnant of the house of Israel in great judgment."
11908,"called also bro amp bro bleak is arranging to write up some of my genealogy my","D&C 9:4",0.386316801,237,1897-04-01,"Doctrine and Covenants","Behold, the work which you are called to do is to write for my servant Joseph."
11858,"amp so ided which was quite agreeable to bro smi bro amp amp miss cottam of","D&C 107:77",0.3860347,287,1897-04-01,"Doctrine and Covenants","And the decision of either of these councils, agreeable to the commandment which says:"
11899,"reading figure i received letters from gen clarkson amp col amp wi from him amp from","2 Ne. 21:11",0.385087529,246,1893-08-01,"2 Nephi","And it shall come to pass in that day that the Lord shall set his hand again the second time to recover the remnant of his people which shall be left, from Assyria, and from Egypt, and from Pathros, and from Cush, and from Elam, and from Shinar, and from Hamath, and from the islands of the sea."
11848,"dr as well as an elder administered medicine to her she has pluricy in the right","Alma 19:29",0.384647219,297,1896-05-01,"Alma","And it came to pass that she went and took the queen by the hand, that perhaps she might raise her from the ground; and as soon as she touched her hand she arose and stood upon her feet, and cried with a loud voice, saying: O blessed Jesus, who has saved me from an awful hell! O blessed God, have mercy on this people!"
11856,"or sufficient water to water an acre the company has received acres of land up to","D&C 20:74",0.38455424,289,1896-05-01,"Doctrine and Covenants","Then shall he immerse him or her in the water, and come forth again out of the water."
11910,"the nations of the ear including the united states there is already begining to earthquak in","D&C 87:3",0.38356053,235,1894-05-01,"Doctrine and Covenants","For behold, the Southern States shall be divided against the Northern States, and the Southern States will call on other nations, even the nation of Great Britain, as it is called, and they shall also call upon other nations, in order to defend themselves against other nations; and then war shall be poured out upon all nations."
11894,"i got endowments in for of my dead friends this was through the assistance of my","D&C 84:77",0.383131393,251,1893-12-01,"Doctrine and Covenants","And again I say unto you, my friends, for from henceforth I shall call you friends, it is expedient that I give unto you this commandment, that ye become even as my friends in days when I was with them, traveling to preach the gospel in my power;"
11853,"in the i feel to thank god for the condition we are in to day i","Alma 31:18",0.381771996,292,1894-01-01,"Alma","And again we thank thee, O God, that we are a chosen and a holy people. Amen."
11901,"labor wi owen i mailed a letter from to the armey went sou last night to","D&C 43:28",0.380742581,244,1894-04-01,"Doctrine and Covenants","Wherefore, labor ye, labor ye in my vineyard for the last time--for the last time call upon the inhabitants of the earth."
11880,"glass bottom boat and in or feet of water we can see everything in the water","D&C 20:74",0.3798593,265,1896-09-01,"Doctrine and Covenants","Then shall he immerse him or her in the water, and come forth again out of the water."
11889,"we also received a package of photographs of the five missionaries who went as missionaries from","Hel. 9:12",0.379419206,256,1894-04-01,"Helaman","And it came to pass that they inquired among the people, saying: Where are the five who were sent to inquire concerning the chief judge whether he was dead? And they answered and said: Concerning this five whom ye say ye have sent, we know not; but there are five who are the murderers, whom we have cast into prison."
11886,"the church amp the workers in celebration of my bir day instead of the st of","2 Ne. 13:24",0.379219426,259,1894-02-01,"2 Nephi","And it shall come to pass, instead of sweet smell there shall be stink; and instead of a girdle, a rent; and instead of well set hair, baldness; and instead of a stomacher, a girding of sackcloth; burning instead of beauty."
11912,"have been looking for so long came to pass this day the house of representatives of","D&C 45:39",0.377143646,233,1893-12-01,"Doctrine and Covenants","And it shall come to pass that he that feareth me shall be looking forth for the great day of the Lord to come, even for the signs of the coming of the Son of Man."
11922,"we went to the amp had prayers in the forenoon we granted the use of the","D&C 10:47",0.376394867,223,1893-12-01,"Doctrine and Covenants","And I said unto them, that it should be granted unto them according to their faith in their prayers;"
11856,"over upon it the land holders give one acre of land for one acre of water","Mosiah 23:4",0.376181065,289,1896-05-01,"Mosiah","And they came to a land, yea, even a very beautiful and pleasant land, a land of pure water."
11918,"slept fairly well up to midnight i slept some hours since midnight bro shaved me ate","Ether 15:26",0.376051483,227,1897-04-01,"Ether","And it came to pass that they ate and slept, and prepared for death on the morrow. And they were large and mighty men as to the strength of men."
11906,"and now we have to give god the glory for our admission into the union we","2 Ne. 25:23",0.376007788,239,1894-07-01,"2 Nephi","For we labor diligently to write, to persuade our children, and also our brethren, to believe in Christ, and to be reconciled to God; for we know that it is by grace that we are saved, after all we can do."
11918,"a little i slept some during the day amp to midnight hours i slept from midnight","Ether 15:20",0.375989358,227,1897-04-01,"Ether","And it came to pass that they fought all that day, and when the night came they slept upon their swords."
11895,"on figure was born died aged years months amp days thus all of the carter family","D&C 121:31",0.375651564,250,1896-12-01,"Doctrine and Covenants","All the times of their revolutions, all the appointed days, months, and years, and all the days of their days, months, and years, and all their glories, laws, and set times, shall be revealed in the days of the dispensation of the fulness of times--"
11876,"to the office and the presidency were together again we met wi the board of z","Alma 43:42",0.375150551,269,1894-02-01,"Alma","And the Lamanites did flee again before them, towards the land of Manti; and they were met again by the armies of Moroni."
11882,"president vice president c k bannister secretary amp treasurer amp frank cannon general manager i spent","D&C 102:9",0.374327261,263,1893-11-01,"Doctrine and Covenants","The president of the church, who is also the president of the council, is appointed by revelation, and acknowledged in his administration by the voice of the church."
11875,"there is a flat stone of some yards wide and about yards in leng and at","D&C 76:100",0.37419642,270,1896-06-01,"Doctrine and Covenants","These are they who say they are some of one and some of another--some of Christ and some of John, and some of Moses, and some of Elias, and some of Esaias, and some of Isaiah, and some of Enoch;"
11923,"the day in the office had an interview wi mrs amp her husband she had a","Alma 19:11",0.372236868,222,1894-07-01,"Alma","And it came to pass that she watched over the bed of her husband, from that time even until that time on the morrow which Ammon had appointed that he should rise."
11899,"and had an account of their financial con dition i met wi many brethren to day","D&C 70:4",0.371460348,246,1893-08-01,"Doctrine and Covenants","And an account of this stewardship will I require of them in the day of judgment."
11854,"to present the name of president for fear of a failure to elect him case was","D&C 29:7",0.371432939,291,1896-11-01,"Doctrine and Covenants","And ye are called to bring to pass the gathering of mine elect; for mine elect hear my voice and harden not their hearts;"
11848,"the house and lot of her immediately i met wi my councillors amp other brethren upon","D&C 104:28",0.371125224,297,1896-05-01,"Doctrine and Covenants","And let my servant Oliver Cowdery have the lot which is set off joining the house, which is to be for the printing office, which is lot number one, and also the lot upon which his father resides."
11917,"food we finally went to the montreal hotel we had a difficulty about our trunks and","1 Ne. 17:6",0.369782609,228,1893-09-01,"1 Nephi","And it came to pass that we did pitch our tents by the seashore; and notwithstanding we had suffered many afflictions and much difficulty, yea, even so much that we cannot write them all, we were exceedingly rejoiced when we came to the seashore; and we called the place Bountiful, because of its much fruit."
11888,"in hours during the night we arrived at and on to salt lake city salt lake","3 Ne. 12:13",0.369215728,257,1896-09-01,"3 Nephi","Verily, verily, I say unto you, I give unto you to be the salt of the earth; but if the salt shall lose its savor wherewith shall the earth be salted? The salt shall be thenceforth good for nothing, but to be cast out and to be trodden under foot of men."
11917,"we returned to kansas city and the quire sang in kansas city we took a ride","Alma 57:34",0.369134896,228,1893-09-01,"Alma","And behold, when they had fled and we could not overtake them, we took our march with speed towards the city Cumeni; and behold, we did arrive in time that we might assist our brethren in preserving the city."
11880,"that floats on the sea grows in a forest on the bottom of the sea like","Hel. 3:8",0.367434703,265,1896-09-01,"Helaman","And it came to pass that they did multiply and spread, and did go forth from the land southward to the land northward, and did spread insomuch that they began to cover the face of the whole earth, from the sea south to the sea north, from the sea west to the sea east."
11867,"their acquaintances we were somewhat weary when we got to our quarters st we took the","Hel. 9:14",0.367358882,278,1896-09-01,"Helaman","We ran and came to the place of the judgment-seat, and when we saw all things even as Nephi had testified, we were astonished insomuch that we fell to the earth; and when we were recovered from our astonishment, behold they cast us into prison."
11905,"i went to the office amp met wi a large number of the members of the","Omni 1:27",0.367297459,240,1894-03-01,"Omni","And now I would speak somewhat concerning a certain number who went up into the wilderness to return to the land of Nephi; for there was a large number who were desirous to possess the land of their inheritance."
11913,"councellor i paid in tithing orders on the it was charged to me figure owen baptized","D&C 119:3",0.367264688,232,1896-06-01,"Doctrine and Covenants","And this shall be the beginning of the tithing of my people."
11865,"letters for the family from i wrote a letter to owen also in the same envellope","Omni 1:9",0.366948294,280,1894-01-01,"Omni","Now I, Chemish, write what few things I write, in the same book with my brother; for behold, I saw the last which he wrote, that he wrote it with his own hand; and he wrote it in the day that he delivered them unto me. And after this manner we keep the records, for it is according to the commandments of our fathers. And I make an end."
11868,"the office i wrote to i spent the day in the office prest arived home to","D&C 107:68",0.366299553,277,1893-07-01,"Doctrine and Covenants","Wherefore, the office of a bishop is not equal unto it; for the office of a bishop is in administering all temporal things;"
11918,"i walked out again this afternoon bro called and reported he had made such copies of","D&C 107:49",0.365997534,227,1897-04-01,"Doctrine and Covenants","And he saw the Lord, and he walked with him, and was before his face continually; and he walked with God three hundred and sixty-five years, making him four hundred and thirty years old when he was translated."
11915,"the last man that left amp in before their tidom we laid hands upon him amp","Moro. 3:2",0.365207558,230,1894-07-01,"Moroni","After they had prayed unto the Father in the name of Christ, they laid their hands upon them, and said:"
11904,"the day at the office i spent the day in the office it was a vary","D&C 107:68",0.365199874,241,1896-12-01,"Doctrine and Covenants","Wherefore, the office of a bishop is not equal unto it; for the office of a bishop is in administering all temporal things;"
11875,"we trolled wi lines feet long at the stern of the boat and cht several spanish","Alma 46:22",0.364893931,270,1896-06-01,"Alma","Now this was the covenant which they made, and they cast their garments at the feet of Moroni, saying: We covenant with our God, that we shall be destroyed, even as our brethren in the land northward, if we shall fall into transgression; yea, he may cast us at the feet of our enemies, even as we have cast our garments at thy feet to be trodden under foot, if we shall fall into transgression."
11890,"notes for the sugar works to the amount of and the sugar company gave me notes","Alma 63:4",0.363956113,255,1893-08-01,"Alma","And it came to pass that in the thirty and seventh year of the reign of the judges, there was a large company of men, even to the amount of five thousand and four hundred men, with their wives and their children, departed out of the land of Zarahemla into the land which was northward."
