"internal_id","text","verse_short_title","probability","V1","date","book_title","scripture_text"
12008,"amp dedicated his house to the lord amp all the presidency made speeches i spent the","D&C 94:7",0.448240989,137,1895-05-01,"Doctrine and Covenants","And it shall be wholly dedicated unto the Lord for the work of the presidency."
12055,"car at grants pass johine county oregon grants pass this is a good sized city travel","D&C 76:117",0.447561994,92,1897-09-01,"Doctrine and Covenants","To whom he grants this privilege of seeing and knowing for themselves;"
12063,"in the afternoon he went to saltair wi prest geo q cannon","Mosiah 20:7",0.444378069,85,1897-07-01,"Mosiah","Therefore they sent their armies forth; yea, even the king himself went before his people; and they went up to the land of Nephi to destroy the people of Limhi."
12029,"the meeting at the spoke some minutes amp w woodruff mi some upon politics at the","D&C 76:100",0.437894794,116,1894-09-01,"Doctrine and Covenants","These are they who say they are some of one and some of another--some of Christ and some of John, and some of Moses, and some of Elias, and some of Esaias, and some of Isaiah, and some of Enoch;"
12064,"went to the wi the presidency amp twelve we partook of the sacrament together the presidency","D&C 94:3",0.436795404,84,1895-10-01,"Doctrine and Covenants","And let the first lot on the south be consecrated unto me for the building of a house for the presidency, for the work of the presidency, in obtaining revelations; and for the work of the ministry of the presidency, in all things pertaining to the church and kingdom."
12047,"i received a letter from brother amp a telegram from amp amp a letter from a","D&C 44:1",0.430735182,98,1895-05-01,"Doctrine and Covenants","Behold, thus saith the Lord unto you my servants, it is expedient in me that the elders of my church should be called together, from the east and from the west, and from the north and from the south, by letter or some other way."
12017,"all day morning bro returned from this evening he reported the work inon house as progressing","Alma 34:21",0.428264406,128,1897-08-01,"Alma","Cry unto him in your houses, yea, over all your household, both morning, mid-day, and evening."
12063,"and mazie barkley he had bro nuttall read to them the wonderful manifesta tions given him","D&C 84:66",0.426635424,85,1897-07-01,"Doctrine and Covenants","In my name they shall do many wonderful works;"
12016,"office had many callers i went to the wi amp i returned to the office amp","D&C 107:68",0.425136346,129,1895-08-01,"Doctrine and Covenants","Wherefore, the office of a bishop is not equal unto it; for the office of a bishop is in administering all temporal things;"
12012,"the prophet joh sealed upon the heads of the twelve apostles all the keys of the","1 Ne. 14:20",0.424619323,133,1894-06-01,"1 Nephi","And the angel said unto me: Behold one of the twelve apostles of the Lamb."
12037,"had received and esspecially the glory of the i wrote letters amp sent figures one to","Alma 54:15",0.421944445,108,1895-05-01,"Alma","Now it came to pass that Ammoron, when he had received this epistle, was angry; and he wrote another epistle unto Moroni, and these are the words which he wrote, saying:"
12017,"to the office today bro brought down the proof sheets of my sermon yesterday and read","Morm. 9:9",0.421694133,128,1897-08-01,"Mormon","For do we not read that God is the same yesterday, today, and forever, and in him there is no variableness neither shadow of changing?"
12007,"the book of mormon amp drins amp covenants the men who made these larations were prophets","Morm. 1:1",0.421504814,138,1894-06-01,"Mormon","And now I, Mormon, make a record of the things which I have both seen and heard, and call it the Book of Mormon."
12041,"better madam mountford elder staid wi me all night i had a fairly good night and","Hel. 14:4",0.418967191,104,1897-07-01,"Helaman","Therefore, there shall be one day and a night and a day, as if it were one day and there were no night; and this shall be unto you for a sign; for ye shall know of the rising of the sun and also of its setting; therefore they shall know of a surety that there shall be two days and a night; nevertheless the night shall not be darkened; and it shall be the night before he is born."
12039,"prest in opened by prayer spoke m afternoon prayer by l snow spoke spoke m spoke","D&C 29:10",0.418561016,106,1894-09-01,"Doctrine and Covenants","For the hour is nigh, and that which was spoken by mine apostles must be fulfilled; for as they spoke so shall it come to pass;"
12064,"m m afternoon amp j w taylor spoke amp all spoke afternoon spoke w woodruff spoke","D&C 29:10",0.416878857,84,1895-10-01,"Doctrine and Covenants","For the hour is nigh, and that which was spoken by mine apostles must be fulfilled; for as they spoke so shall it come to pass;"
12064,"on politics several of the brethren came in for conference among the brethren was amp i","D&C 73:2",0.416386465,84,1895-10-01,"Doctrine and Covenants","And then, behold, it shall be made known unto them, by the voice of the conference, their several missions."
12069,"several gentlemen figure from abroad i wrote a letter to to day i also wrote a","Omni 1:9",0.412075052,80,1894-10-01,"Omni","Now I, Chemish, write what few things I write, in the same book with my brother; for behold, I saw the last which he wrote, that he wrote it with his own hand; and he wrote it in the day that he delivered them unto me. And after this manner we keep the records, for it is according to the commandments of our fathers. And I make an end."
12035,"for a short time and on a very quiet trip and for a rest they did","2 Ne. 24:7",0.408680777,110,1897-09-01,"2 Nephi","The whole earth is at rest, and is quiet; they break forth into singing."
12050,"singing amp prayer bp spoke bro followed for minutes amp pres spoke hour amp mints read","D&C 29:10",0.405824691,96,1898-05-01,"Doctrine and Covenants","For the hour is nigh, and that which was spoken by mine apostles must be fulfilled; for as they spoke so shall it come to pass;"
12059,"of our lives untill the present time i did not deem it wisdom to have a","D&C 9:3",0.405758868,88,1807-03-01,"Doctrine and Covenants","Be patient, my son, for it is wisdom in me, and it is not expedient that you should translate at this present time."
12007,"pass and be poured out upon the wicked in the last days before the coming of","D&C 1:9",0.405164976,138,1894-06-01,"Doctrine and Covenants","Yea, verily, to seal them up unto the day when the wrath of God shall be poured out upon the wicked without measure--"
12025,"letters to wrote to sent him i wrote one letter to gave her rd figures i","Omni 1:9",0.403737423,120,1895-08-01,"Omni","Now I, Chemish, write what few things I write, in the same book with my brother; for behold, I saw the last which he wrote, that he wrote it with his own hand; and he wrote it in the day that he delivered them unto me. And after this manner we keep the records, for it is according to the commandments of our fathers. And I make an end."
12058,"black e wanted to know if i would not let her have her endowments in the","D&C 97:27",0.401491052,89,1894-10-01,"Doctrine and Covenants","Nevertheless, let it be read this once to her ears, that I, the Lord, have accepted of her offering; and if she sin no more none of these things shall come upon her;"
12029,"home m we met wi gen amp col we had quite a lengthy interview we gave","D&C 10:19",0.399170065,116,1894-09-01,"Doctrine and Covenants","Therefore we will destroy him, and also the work; and we will do this that we may not be ashamed in the end, and that we may get glory of the world."
12010,"the office i am fairly well in my heal quite busy at my desk amp returned","D&C 84:68",0.397113509,135,1898-01-01,"Doctrine and Covenants","In my name they shall heal the sick;"
12011,"i slept from midnight to a m hours dressed and ate breakfast at the table i","Ether 15:26",0.396773801,134,1897-04-01,"Ether","And it came to pass that they ate and slept, and prepared for death on the morrow. And they were large and mighty men as to the strength of men."
12020,"went to the office at i have missed my pioneer journal amp took some","D&C 76:100",0.396354389,125,1897-05-01,"Doctrine and Covenants","These are they who say they are some of one and some of another--some of Christ and some of John, and some of Moses, and some of Elias, and some of Esaias, and some of Isaiah, and some of Enoch;"
12067,"city temple salt lake city salt lake county utah salt lake temple he came to this","3 Ne. 12:13",0.396201962,82,1895-06-01,"3 Nephi","Verily, verily, I say unto you, I give unto you to be the salt of the earth; but if the salt shall lose its savor wherewith shall the earth be salted? The salt shall be thenceforth good for nothing, but to be cast out and to be trodden under foot of men."
12018,"i spent the forenoon in the office afternoon in the wi the apostles i spoke to","D&C 29:10",0.393861888,127,1894-09-01,"Doctrine and Covenants","For the hour is nigh, and that which was spoken by mine apostles must be fulfilled; for as they spoke so shall it come to pass;"
12067,"mission of about year in has filled a mission of two years amp a quarter in","D&C 71:3",0.393850319,82,1895-06-01,"Doctrine and Covenants","Verily this is a mission for a season, which I give unto you."
12036,"pm sat st my wife accompanied myself and party consisting of prest amp wife amp wife","1 Ne. 16:7",0.393519163,109,1898-05-01,"1 Nephi","And it came to pass that I, Nephi, took one of the daughters of Ishmael to wife; and also, my brethren took of the daughters of Ishmael to wife; and also Zoram took the eldest daughter of Ishmael to wife."
12010,"home at pm sat spent the day at home staid at home wi the family mon","D&C 19:36",0.392679537,135,1898-01-01,"Doctrine and Covenants","Leave thy house and home, except when thou shalt desire to see thy family;"
12018,"col who read to us a long document concerning the admission of amp the railroad and","Mosiah 25:5",0.391951915,127,1894-09-01,"Mosiah","And it came to pass that Mosiah did read, and caused to be read, the records of Zeniff to his people; yea, he read the records of the people of Zeniff, from the time they left the land of Zarahemla until they returned again."
12036,"to the gardo house salt lake city salt lake county utah gardo house where i had","3 Ne. 12:13",0.390199435,109,1898-05-01,"3 Nephi","Verily, verily, I say unto you, I give unto you to be the salt of the earth; but if the salt shall lose its savor wherewith shall the earth be salted? The salt shall be thenceforth good for nothing, but to be cast out and to be trodden under foot of men."
12053,"day in the office met wi amp others brother called upon us to day bishop of","D&C 107:68",0.389971413,93,1895-09-01,"Doctrine and Covenants","Wherefore, the office of a bishop is not equal unto it; for the office of a bishop is in administering all temporal things;"
12012,"go down and reap down the fields but the lord said unto them pluck not up","D&C 86:5",0.389937163,133,1894-06-01,"Doctrine and Covenants","Behold, verily I say unto you, the angels are crying unto the Lord day and night, who are ready and waiting to be sent forth to reap down the fields;"
12015,"break any bones but bruised her up broke her bysickle to peaces took up to her","D&C 84:101",0.38937881,130,1895-05-01,"Doctrine and Covenants","The earth hath travailed and brought forth her strength;And truth is established in her bowels;And the heavens have smiled upon her;And she is clothed with the glory of her God;For he stands in the midst of his people."
12042,"i remaind till amp went home wed i went to the office rec a letter from","Ether 6:13",0.389326675,103,1898-02-01,"Ether","And it came to pass that they went forth upon the face of the land, and began to till the earth."
12063,"miner ex gov thomas prest c w penrose of the s l stake bro d l","D&C 31:1",0.388767176,85,1897-07-01,"Doctrine and Covenants","Thomas, my son, blessed are you because of your faith in my work."
12016,"the ward meeting house to attend the funeral of reks were made by several i spok","D&C 20:81",0.388643298,129,1895-08-01,"Doctrine and Covenants","It shall be the duty of the several churches, composing the church of Christ, to send one or more of their teachers to attend the several conferences held by the elders of the church,"
12068,"more than one place and not to exceed more than rods in other places on the","Alma 11:28",0.388476027,81,1897-09-01,"Alma","Now Zeezrom said: Is there more than one God?"
12040,"to defend the city of ogden against the strikers they have also burned up one million","3 Ne. 9:3",0.385998479,105,1894-07-01,"3 Nephi","Behold, that great city Zarahemla have I burned with fire, and the inhabitants thereof."
12032,"labors of col in behalf of the church amp and in the admission of into the","Hel. 3:33",0.385483635,113,1898-02-01,"Helaman","And in the fifty and first year of the reign of the judges there was peace also, save it were the pride which began to enter into the church--not into the church of God, but into the hearts of the people who professed to belong to the church of God--"
12051,"to p m on the matter of the utah loan amp trust co it was ided","D&C 104:84",0.384195608,95,1898-02-01,"Doctrine and Covenants","Inasmuch as you obtain a chance to loan money by hundreds, or thousands, even until you shall loan enough to deliver yourself from bondage, it is your privilege."
12010,"met wi pres amp bros leonard john nuttall l john nuttall amp of the savings bank","D&C 93:6",0.384087248,135,1898-01-01,"Doctrine and Covenants","And John saw and bore record of the fulness of my glory, and the fulness of John's record is hereafter to be revealed."
12024,"to write to bro of and ask him to call at my residence as i wish","D&C 58:24",0.383610487,121,1898-05-01,"Doctrine and Covenants","And now, as I spake concerning my servant Edward Partridge, this land is the land of his residence, and those whom he has appointed for his counselors; and also the land of the residence of him whom I have appointed to keep my storehouse;"
12007,"wish to ask this assembly a question what protection have this vast body of human being","D&C 50:13",0.383069751,138,1894-06-01,"Doctrine and Covenants","Wherefore, I the Lord ask you this question--unto what were ye ordained?"
12021,"a letter to owen amp one from i also received figure a letter from owen to","D&C 44:1",0.382307641,124,1894-06-01,"Doctrine and Covenants","Behold, thus saith the Lord unto you my servants, it is expedient in me that the elders of my church should be called together, from the east and from the west, and from the north and from the south, by letter or some other way."
12047,"water i got my feet wet amp took cold last day of it is quite cold","D&C 45:27",0.381715133,98,1895-05-01,"Doctrine and Covenants","And the love of men shall wax cold, and iniquity shall abound."
12015,"mr rhoades men are at work we returned to amp returned to mils figures on my","1 Ne. 3:1",0.380291828,130,1895-05-01,"1 Nephi","And it came to pass that I, Nephi, returned from speaking with the Lord, to the tent of my father."
12006,"to the lake and i took a ba in the salt water lake i went into","D&C 76:36",0.379751155,139,1895-08-01,"Doctrine and Covenants","These are they who shall go away into the lake of fire and brimstone, with the devil and his angels--"
12057,"board of zions savings bank amp we elected a new board but the same men of","Alma 31:17",0.378658276,90,1895-05-01,"Alma","But thou art the same yesterday, today, and forever; and thou hast elected us that we shall be saved, whilst all around us are elected to be cast by thy wrath down to hell; for the which holiness, O God, we thank thee; and we also thank thee that thou hast elected us, that we may not be led away after the foolish traditions of our brethren, which doth bind them down to a belief of Christ, which doth lead their hearts to wander far from thee, our God."
12006,"wi the apostles amp bishoprick upon the subject of the church shouldering the debt of the","D&C 72:14",0.378424933,139,1895-08-01,"Doctrine and Covenants","And the labors of the faithful who labor in spiritual things, in administering the gospel and the things of the kingdom unto the church, and unto the world, shall answer the debt unto the bishop in Zion;"
12053,"the holy ghost was wi the democratic party amp inspired their ticket have severe cold upon","D&C 21:2",0.377107017,93,1895-09-01,"Doctrine and Covenants","Being inspired of the Holy Ghost to lay the foundation thereof, and to build it up unto the most holy faith."
12065,"the office and received letters figure one from to amp amp one in jerman to i","Mosiah 18:21",0.37466741,83,1895-06-01,"Mosiah","And he commanded them that there should be no contention one with another, but that they should look forward with one eye, having one faith and one baptism, having their hearts knit together in unity and in love one towards another."
12012,"wi the heavens and the heavens can ownly be controlled upon the principles of righteousness the","D&C 121:36",0.374139796,133,1894-06-01,"Doctrine and Covenants","That the rights of the priesthood are inseparably connected with the powers of heaven, and that the powers of heaven cannot be controlled nor handled only upon the principles of righteousness."
12061,"this is the first day of the proceedings for the celebration of the anniversary of the","Jacob 3:13",0.372137684,86,1897-07-01,"Jacob","And a hundredth part of the proceedings of this people, which now began to be numerous, cannot be written upon these plates; but many of their proceedings are written upon the larger plates, and their wars, and their contentions, and the reigns of their kings."
12022,"my urinary organs are troubling me i call ed on bro to come and stay wi","D&C 105:20",0.371800804,123,1898-02-01,"Doctrine and Covenants","And now, verily I say unto you, a commandment I give unto you, that as many as have come up hither, that can stay in the region round about, let them stay;"
12006,"a company to the office to have an interview wi us i met at the office","D&C 107:68",0.371295744,139,1895-08-01,"Doctrine and Covenants","Wherefore, the office of a bishop is not equal unto it; for the office of a bishop is in administering all temporal things;"
12017,"find them let bro nuttall have cash amp tithing orders to pay bro watson for work","D&C 97:11",0.371003511,128,1897-08-01,"Doctrine and Covenants","Yea, let it be built speedily, by the tithing of my people."
12016,"ww one letter from one from amp photos from ww amp one from emma amp one","Mosiah 18:21",0.369953611,129,1895-08-01,"Mosiah","And he commanded them that there should be no contention one with another, but that they should look forward with one eye, having one faith and one baptism, having their hearts knit together in unity and in love one towards another."
12065,"letter from my dhter she wants a celebration of her year of riag and wished me","Alma 19:29",0.369355723,83,1895-06-01,"Alma","And it came to pass that she went and took the queen by the hand, that perhaps she might raise her from the ground; and as soon as she touched her hand she arose and stood upon her feet, and cried with a loud voice, saying: O blessed Jesus, who has saved me from an awful hell! O blessed God, have mercy on this people!"
12036,"a o woodruff amp k g maeser were the speakers benediction by pres","D&C 136:13",0.369330933,109,1898-05-01,"Doctrine and Covenants","And let my servants Orson Pratt and Wilford Woodruff organize a company."
12023,"signed a letter to bro asking for transportation for myself amp elder to amp return i","D&C 20:84",0.36855364,122,1897-06-01,"Doctrine and Covenants","All members removing from the church where they reside, if going to a church where they are not known, may take a letter certifying that they are regular members and in good standing, which certificate may be signed by any elder or priest if the member receiving the letter is personally acquainted with the elder or priest, or it may be signed by the teachers or deacons of the church."
12042,"godhead and of which i hope to be able to speak at","Moro. 7:40",0.368369814,103,1898-02-01,"Moroni","And again, my beloved brethren, I would speak unto you concerning hope. How is it that ye can attain unto faith, save ye shall have hope?"
12044,"of the lord in every thing we say and do while out on this trip and","Alma 32:20",0.367346337,101,1897-09-01,"Alma","Now of this thing ye must judge. Behold, I say unto you, that it is on the one hand even as it is on the other; and it shall be unto every man according to his work."
12007,"the son of man these judgments are recorded in the bible the revelations of st john","2 Ne. 29:3",0.367217153,138,1894-06-01,"2 Nephi","And because my words shall hiss forth--many of the Gentiles shall say: A Bible! A Bible! We have got a Bible, and there cannot be any more Bible."
12064,"i went to the office amp met wi the presidency amp brethren of the mines i","D&C 94:3",0.366682516,84,1895-10-01,"Doctrine and Covenants","And let the first lot on the south be consecrated unto me for the building of a house for the presidency, for the work of the presidency, in obtaining revelations; and for the work of the ministry of the presidency, in all things pertaining to the church and kingdom."
12037,"amp one to president amp asked him to let ow e n take a journey of","D&C 61:21",0.366464003,108,1895-05-01,"Doctrine and Covenants","Wherefore, let those concerning whom I have spoken, that should take their journey in haste--again I say unto you, let them take their journey in haste."
12034,"asstonishment at the beauty amp glory of the place in fact it asstonishis all stranger to","D&C 42:40",0.365296178,111,1895-09-01,"Doctrine and Covenants","And again, thou shalt not be proud in thy heart; let all thy garments be plain, and their beauty the beauty of the work of thine own hands;"
12064,"amp of the twelve apostles all except president presiding in we had a musical consert in","1 Ne. 14:20",0.364598332,84,1895-10-01,"1 Nephi","And the angel said unto me: Behold one of the twelve apostles of the Lamb."
12043,"a charature history of the mountain meadow massacree to stir up oposition against us i met","Alma 35:10",0.364443891,102,1895-09-01,"Alma","Now this did stir up the Zoramites to anger against the people of Ammon, and they began to mix with the Lamanites and to stir them up also to anger against them."
12058,"abel all the seed of cain would have to wait for redemption untill all the seed","1 Ne. 12:19",0.36393531,89,1894-10-01,"1 Nephi","And while the angel spake these words, I beheld and saw that the seed of my brethren did contend against my seed, according to the word of the angel; and because of the pride of my seed, and the temptations of the devil, I beheld that the seed of my brethren did overpower the people of my seed."
12044,"to gain streng every day on our first afternoon here we closed our doors and went","1 Ne. 3:22",0.363469696,101,1897-09-01,"1 Nephi","And it came to pass that we went down to the land of our inheritance, and we did gather together our gold, and our silver, and our precious things."
12008,"of germany he baptized a few days before he wrote i sent him a letter of","Omni 1:9",0.363413999,137,1895-05-01,"Omni","Now I, Chemish, write what few things I write, in the same book with my brother; for behold, I saw the last which he wrote, that he wrote it with his own hand; and he wrote it in the day that he delivered them unto me. And after this manner we keep the records, for it is according to the commandments of our fathers. And I make an end."
12012,"is protection and salvation and nowhare els for the rights of the priesthood are inarably connected","D&C 121:36",0.363307154,133,1894-06-01,"Doctrine and Covenants","That the rights of the priesthood are inseparably connected with the powers of heaven, and that the powers of heaven cannot be controlled nor handled only upon the principles of righteousness."
12046,"went to bed i was quite restless after midnight at am on telephoning to dr he","1 Ne. 1:7",0.362098079,99,1897-05-01,"1 Nephi","And it came to pass that he returned to his own house at Jerusalem; and he cast himself upon his bed, being overcome with the Spirit and the things which he had seen."
12052,"am better for it this morning bro came at am wi judge our greeting was mutual","Mosiah 2:26",0.361437207,94,1897-07-01,"Mosiah","And I, even I, whom ye call your king, am no better than ye yourselves are; for I am also of the dust. And ye behold that I am old, and am about to yield up this mortal frame to its mother earth."
12056,"which i laid down amp rested bro james holley james holley just returned from as a","D&C 39:7",0.361419206,91,1897-05-01,"Doctrine and Covenants","And now, behold, I say unto you, my servant James, I have looked upon thy works and I know thee."
12051,"heal and able to attend to the duties devolving upon me was quite busy and went","D&C 20:47",0.360530372,95,1898-02-01,"Doctrine and Covenants","And visit the house of each member, and exhort them to pray vocally and in secret and attend to all family duties."
12049,"met wi the board of the utah compan y amp col in the forenoon looking at","D&C 35:15",0.358874699,97,1894-10-01,"Doctrine and Covenants","And the poor and the meek shall have the gospel preached unto them, and they shall be looking forth for the time of my coming, for it is nigh at hand--"
12029,"it after reading the letter he had an interview wi the committe till midnight col trumbo","Mosiah 25:14",0.358134595,116,1894-09-01,"Mosiah","And now it came to pass that when Mosiah had made an end of speaking and reading to the people, he desired that Alma should also speak to the people."
12057,"the office had an interview wi we went to the temple at oclok we received a","1 Ne. 3:23",0.357982022,90,1895-05-01,"1 Nephi","And after we had gathered these things together, we went up again unto the house of Laban."
12027,"takwanting to take a trip to the sea coast perhaps for a change of air and","Jacob 5:59",0.356961873,118,1897-08-01,"Jacob","And this I do that, perhaps, the roots thereof may take strength because of their goodness; and because of the change of the branches, that the good may overcome the evil."
12035,"nuttall came down amp staid wi me all night i told him what i had done","Alma 27:13",0.355789542,110,1897-09-01,"Alma","And now it came to pass that Ammon went and told the king all the words which the Lord had said unto him."
12056,"my dhter she was not feeling well bro amp myself blessed her i being mou then","Alma 19:29",0.35555254,91,1897-05-01,"Alma","And it came to pass that she went and took the queen by the hand, that perhaps she might raise her from the ground; and as soon as she touched her hand she arose and stood upon her feet, and cried with a loud voice, saying: O blessed Jesus, who has saved me from an awful hell! O blessed God, have mercy on this people!"
12034,"in the forenoon spoke to the people followed by afternoon spoke h amp minuts followed by","D&C 29:10",0.355464177,111,1895-09-01,"Doctrine and Covenants","For the hour is nigh, and that which was spoken by mine apostles must be fulfilled; for as they spoke so shall it come to pass;"
12052,"am one of the first and oldest pioneers which wi my position in the church should","1 Ne. 20:12",0.35488637,94,1897-07-01,"1 Nephi","Hearken unto me, O Jacob, and Israel my called, for I am he; I am the first, and I am also the last."
12020,"my papers received a letter from which i answered slept some hours i slept some hours","D&C 76:100",0.354754223,125,1897-05-01,"Doctrine and Covenants","These are they who say they are some of one and some of another--some of Christ and some of John, and some of Moses, and some of Elias, and some of Esaias, and some of Isaiah, and some of Enoch;"
12049,"to from his father amp i met wi a number of the brethren on business i","Alma 44:21",0.354621668,97,1894-10-01,"Alma","Now the number of their dead was not numbered because of the greatness of the number; yea, the number of their dead was exceedingly great, both on the Nephites and on the Lamanites."
12052,"amp we bo wept as soon as i could speak i said judge kinney you have","Jacob 5:41",0.35436674,94,1897-07-01,"Jacob","And it came to pass that the Lord of the vineyard wept, and said unto the servant: What could I have done more for my vineyard?"
12058,"was made upon the subject by the presidency of the church the reports were painful figures","D&C 94:3",0.352205285,89,1894-10-01,"Doctrine and Covenants","And let the first lot on the south be consecrated unto me for the building of a house for the presidency, for the work of the presidency, in obtaining revelations; and for the work of the ministry of the presidency, in all things pertaining to the church and kingdom."
12012,"of god upon the wicked and will continue untill the scene is wound up and all","Morm. 4:5",0.351980954,133,1894-06-01,"Mormon","But, behold, the judgments of God will overtake the wicked; and it is by the wicked that the wicked are punished; for it is the wicked that stir up the hearts of the children of men unto bloodshed."
12033,"later healed by a rekable manifestation of the power of god sutr he notes the funeral","D&C 42:48",0.35147511,112,1898-02-01,"Doctrine and Covenants","And again, it shall come to pass that he that hath faith in me to be healed, and is not appointed unto death, shall be healed."
12022,"the day i hope to soon be much better in my heal i staid at the","D&C 84:68",0.350210134,123,1898-02-01,"Doctrine and Covenants","In my name they shall heal the sick;"
12035,"my satchel ready for my trip i attended my temeeting at the this afternoon atand at","Ether 4:9",0.348913695,110,1897-09-01,"Ether","And at my command the heavens are opened and are shut; and at my word the earth shall shake; and at my command the inhabitants thereof shall pass away, even so as by fire."
12065,"persons was trying to steal his house amp lot from him i put it into the","D&C 104:28",0.348628121,83,1895-06-01,"Doctrine and Covenants","And let my servant Oliver Cowdery have the lot which is set off joining the house, which is to be for the printing office, which is lot number one, and also the lot upon which his father resides."
12011,"for the office at and i entered upon my office work i attended our meeting of","D&C 107:68",0.348240858,134,1897-04-01,"Doctrine and Covenants","Wherefore, the office of a bishop is not equal unto it; for the office of a bishop is in administering all temporal things;"
12030,"a warm morning i spent the day in the office i went to the office to","D&C 107:68",0.347619182,115,1894-06-01,"Doctrine and Covenants","Wherefore, the office of a bishop is not equal unto it; for the office of a bishop is in administering all temporal things;"
12063,"holiday on he celebrated the day in sugar house wd accompanied by prest col isaac trumbo","D&C 109:16",0.346790498,85,1897-07-01,"Doctrine and Covenants","And that this house may be a house of prayer, a house of fasting, a house of faith, a house of glory and of God, even thy house;"
12020,"of broiled chicken walked out around the lot laid down amp rested read the papers walked","D&C 107:49",0.345566593,125,1897-05-01,"Doctrine and Covenants","And he saw the Lord, and he walked with him, and was before his face continually; and he walked with God three hundred and sixty-five years, making him four hundred and thirty years old when he was translated."
12047,"the hands of the revelation given to me in the wilderness in mountain to record in","1 Ne. 17:7",0.344710871,98,1895-05-01,"1 Nephi","And it came to pass that after I, Nephi, had been in the land of Bountiful for the space of many days, the voice of the Lord came unto me, saying: Arise, and get thee into the mountain. And it came to pass that I arose and went up into the mountain, and cried unto the Lord."
12033,"several hawaiian gentlemen enroute to washington to oppose the annexation of the hawaiian islands to the","D&C 20:81",0.344676462,112,1898-02-01,"Doctrine and Covenants","It shall be the duty of the several churches, composing the church of Christ, to send one or more of their teachers to attend the several conferences held by the elders of the church,"
12031,"good night slept most of the time after pm to am bros amp take my water","Ether 15:20",0.344346978,114,1897-07-01,"Ether","And it came to pass that they fought all that day, and when the night came they slept upon their swords."
12036,"in crossing a ditch the tongue strap broke amp let down the tongue which run into","D&C 84:70",0.344017441,109,1898-05-01,"Doctrine and Covenants","And the tongue of the dumb shall speak;"
12052,"done more for the mormon people in your official capacity than all the federal officials sent","Mosiah 18:30",0.342874458,94,1897-07-01,"Mosiah","And now it came to pass that all this was done in Mormon, yea, by the waters of Mormon, in the forest that was near the waters of Mormon; yea, the place of Mormon, the waters of Mormon, the forest of Mormon, how beautiful are they to the eyes of them who there came to the knowledge of their Redeemer; yea, and how blessed are they, for they shall sing to his praise forever."
12046,"my way home at called at he nor family not at home i invited bro mchenry","D&C 19:36",0.342710384,99,1897-05-01,"Doctrine and Covenants","Leave thy house and home, except when thou shalt desire to see thy family;"
12058,"the eveafternoon the twelve in the i delivered lbs of flour to amp to each which","1 Ne. 12:9",0.342318742,89,1894-10-01,"1 Nephi","And he said unto me: Thou rememberest the twelve apostles of the Lamb? Behold they are they who shall judge the twelve tribes of Israel; wherefore, the twelve ministers of thy seed shall be judged of them; for ye are of the house of Israel."
